"_id","_labels","age","av_career","av_team","college","first_tap","games","int","label","pass_att","pass_cmp","pass_int","pass_td","pass_yd","pick","player","pos","pro_bowl","rec","rec_td","rec_yd","round","rush_att","rush_td","rush_yd","sack","solo","starter","tag","team","url_college","url_college_stats","url_player","year","year_max","_start","_end","_type"
"199243",":picks","24","7","3","Wyoming","0","110","1","2007_173","0","0","0","0","0","184","John Wendling","DB","0","0","0","0","6","0","0","0","","115","0","buf","Buffalo Bills","https://www.pro-football-reference.com/schools/wyoming/","http://www.sports-reference.com/cfb/players/john-wendling-1.html","/players/W/WendJo99.htm","2007","2013",,,
"199244",":picks","22","4","4","Washburn","0","18","1","2007_174","0","0","0","0","0","185","Trey Lewis","DT","0","0","0","0","6","0","0","0","","25","0","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/washburn/","","/players/L/LewiTr99.htm","2007","2010",,,
"199245",":picks","22","12","","Oregon","0","36","","2007_175","0","0","0","0","0","187","Matt Toeaina","DT","0","0","0","0","6","0","0","0","2.0","35","2","cin","Cincinnati Bengals","https://www.pro-football-reference.com/schools/oregon/","","/players/T/ToeaMa99.htm","2007","2012",,,
"199246",":picks","23","3","3","Oregon St.","0","11","","2007_176","0","0","0","0","0","189","Adam Koets","T","0","0","0","0","6","0","0","0","","","0","nyg","New York Giants","https://www.pro-football-reference.com/schools/oregonst/","","/players/K/KoetAd20.htm","2007","2010",,,
"199247",":picks","24","0","0","Boise St.","0","61","","2007_177","0","0","0","0","0","191","Korey Hall","LB","0","21","1","137","6","0","0","0","","35","2","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/boisest/","http://www.sports-reference.com/cfb/players/korey-hall-1.html","/players/H/HallKo99.htm","2007","2011",,,
"199248",":picks","23","18","17","California","0","75","1","2007_178","0","0","0","0","0","192","Desmond Bishop","LB","0","0","0","0","6","0","0","0","9.0","228","2","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/california/","http://www.sports-reference.com/cfb/players/desmond-bishop-1.html","/players/B/BishDe99.htm","2007","2014",,,
"199249",":picks","23","32","32","Colorado","0","254","","2007_179","0","0","0","0","0","193","Mason Crosby","K","0","0","0","0","6","0","0","0","","24","0","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/colorado/","http://www.sports-reference.com/cfb/players/mason-crosby-1.html","/players/C/CrosMa20.htm","2007","2022",,,
"199250",":picks","24","1","1","Auburn","0","20","","2007_180","0","0","0","0","0","194","David Irons","DB","0","0","0","0","6","0","0","0","","16","0","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/auburn/","http://www.sports-reference.com/cfb/players/david-irons-1.html","/players/I/IronDa99.htm","2007","2008",,,
"199251",":picks","24","1","1","Connecticut","0","39","","2007_181","0","0","0","0","0","195","Deon Anderson","FB","0","9","1","67","6","2","0","3","","14","1","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/connecticut/","http://www.sports-reference.com/cfb/players/deon-anderson-1.html","/players/A/AndeDe01.htm","2007","2010",,,
"199252",":picks","22","2","1","TCU","0","20","","2007_182","0","0","0","0","0","196","Herbert Taylor","T","0","0","0","0","6","0","0","0","","","0","kan","Kansas City Chiefs","https://www.pro-football-reference.com/schools/tcu/","http://www.sports-reference.com/cfb/players/herbert-taylor-1.html","/players/T/TaylHe21.htm","2007","2012",,,
"199253",":picks","23","1","1","Auburn","0","18","","2007_183","0","0","0","0","0","197","Courtney Taylor","WR","0","14","0","136","6","0","0","0","","4","0","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/auburn/","http://www.sports-reference.com/cfb/players/courtney-taylor-1.html","/players/T/TaylCo00.htm","2007","2008",,,
"199254",":picks","23","0","","Albany (NY)","0","6","","2007_184","0","0","0","0","0","201","Rashad Barksdale","DB","0","0","0","0","6","0","0","0","","8","0","phi","Philadelphia Eagles","https://www.pro-football-reference.com/schools/albany(ny)/","","/players/B/BarkRa99.htm","2007","2007",,,
"199255",":picks","23","2","1","Notre Dame","0","22","","2007_185","0","0","0","0","0","202","Mike Richardson","DB","0","0","0","0","6","0","0","0","","28","0","nwe","New England Patriots","https://www.pro-football-reference.com/schools/notredame/","http://www.sports-reference.com/cfb/players/mike-richardson-1.html","/players/R/RichMi99.htm","2007","2010",,,
"199256",":picks","22","2","1","Maine","0","20","","2007_186","0","0","0","0","0","203","Daren Stone","DB","0","0","0","0","6","0","0","0","","12","0","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/maine/","","/players/S/StonDa99.htm","2007","2008",,,
"199257",":picks","24","7","7","Central Arkansas","0","43","","2007_187","0","0","0","0","0","204","Jacob Ford","DE","0","0","0","0","6","0","0","0","15.5","69","0","oti","Tennessee Titans","https://www.pro-football-reference.com/schools/centralarkansas/","","/players/F/FordJa99.htm","2007","2010",,,
"199258",":picks","23","0","","Texas-El Paso","0","5","","2007_188","18","11","2","0","66","205","Jordan Palmer","QB","0","0","0","0","6","2","0","3","","","0","was","Washington Redskins","https://www.pro-football-reference.com/schools/texaselpaso/","http://www.sports-reference.com/cfb/players/jordan-palmer-1.html","/players/P/PalmJo20.htm","2007","2014",,,
"199259",":picks","23","2","2","Michigan","0","40","","2007_189","0","0","0","0","0","207","Prescott Burgess","LB","0","0","0","0","6","0","0","0","","32","0","rav","Baltimore Ravens","https://www.pro-football-reference.com/schools/michigan/","http://www.sports-reference.com/cfb/players/prescott-burgess-1.html","/players/B/BurgPr99.htm","2007","2011",,,
"199260",":picks","22","9","","Oklahoma St.","0","47","","2007_190","0","0","0","0","0","209","Corey Hilliard","T","0","0","0","0","6","0","0","0","","","0","nwe","New England Patriots","https://www.pro-football-reference.com/schools/oklahomast/","http://www.sports-reference.com/cfb/players/corey-hilliard-1.html","/players/H/HillCo21.htm","2007","2014",,,
"199261",":picks","23","0","0","Oregon","0","14","","2007_191","0","0","0","0","0","210","Jordan Kent","WR","0","1","0","5","6","0","0","0","","3","0","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/oregon/","http://www.sports-reference.com/cfb/players/jordan-kent-1.html","/players/K/KentJo20.htm","2007","2009",,,
"199262",":picks","23","2","2","Cal Poly-San Luis Obispo","0","17","","2007_192","0","0","0","0","0","212","Courtney Brown","DB","0","0","0","0","7","0","0","0","","10","0","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/calpolysanluisobispo/","","/players/B/BrowCo97.htm","2007","2008",,,
"199263",":picks","23","4","4","Delaware","0","42","","2007_193","0","0","0","0","0","215","Ben Patrick","TE","0","45","4","446","7","0","0","0","","1","2","crd","Arizona Cardinals","https://www.pro-football-reference.com/schools/delaware/","http://www.sports-reference.com/cfb/players/ben-patrick-1.html","/players/P/PatrBe00.htm","2007","2010",,,
"199264",":picks","23","10","","Coastal Carolina","0","29","","2007_194","509","275","18","21","3222","217","Tyler Thigpen","QB","0","1","1","37","7","79","3","469","","","1","min","Minnesota Vikings","https://www.pro-football-reference.com/schools/coastalcarolina/","","/players/T/ThigTy00.htm","2007","2012",,,
"199265",":picks","22","15","14","Kansas St.","0","74","1","2007_195","0","0","0","0","0","218","Zach Diles","LB","0","0","0","0","7","0","0","0","1.0","179","3","htx","Houston Texans","https://www.pro-football-reference.com/schools/kansasst/","http://www.sports-reference.com/cfb/players/zach-diles-1.html","/players/D/DileZa99.htm","2007","2014",,,
"199266",":picks","23","0","0","Syracuse","0","7","","2007_196","0","0","0","0","0","219","Kelvin Smith","LB","0","0","0","0","7","0","0","0","","","0","mia","Miami Dolphins","https://www.pro-football-reference.com/schools/syracuse/","http://www.sports-reference.com/cfb/players/kelvin-smith-1.html","/players/S/SmitKe97.htm","2007","2009",,,
"199267",":picks","22","12","5","Tennessee","0","98","1","2007_197","0","0","0","0","0","220","Marvin Mitchell","LB","0","0","0","0","7","0","0","0","1.0","125","1","nor","New Orleans Saints","https://www.pro-football-reference.com/schools/tennessee/","http://www.sports-reference.com/cfb/players/marvin-mitchell-1.html","/players/M/MitcMa99.htm","2007","2013",,,
"199268",":picks","21","14","6","Mississippi","0","84","7","2007_198","0","0","0","0","0","221","Trumaine McBride","DB","0","0","0","0","7","0","0","0","1.0","132","2","chi","Chicago Bears","https://www.pro-football-reference.com/schools/mississippi/","http://www.sports-reference.com/cfb/players/trumaine-mcbride-1.html","/players/M/McBrTr99.htm","2007","2015",,,
"199269",":picks","22","2","2","Boise St.","0","25","","2007_199","0","0","0","0","0","222","Derek Schouman","TE","0","27","1","275","7","0","0","0","","","1","buf","Buffalo Bills","https://www.pro-football-reference.com/schools/boisest/","http://www.sports-reference.com/cfb/players/derek-schouman-1.html","/players/S/SchoDe00.htm","2007","2010",,,
"199270",":picks","24","7","7","Purdue","0","62","","2007_200","0","0","0","0","0","223","Michael Otto","T","0","0","0","0","7","0","0","0","","","0","oti","Tennessee Titans","https://www.pro-football-reference.com/schools/purdue/","","/players/O/OttoMi20.htm","2007","2013",,,
"199271",":picks","23","14","14","Arizona","0","49","3","2007_201","0","0","0","0","0","224","Michael Johnson","DB","0","0","0","0","7","0","0","0","2.0","117","2","nyg","New York Giants","https://www.pro-football-reference.com/schools/arizona/","http://www.sports-reference.com/cfb/players/michael-johnson-4.html","/players/J/JohnMi99.htm","2007","2010",,,
"199272",":picks","23","21","21","Michigan St.","0","130","","2007_202","1","0","0","0","0","225","Brandon Fields","P","1","0","0","0","7","3","0","0","","13","0","mia","Miami Dolphins","https://www.pro-football-reference.com/schools/michiganst/","http://www.sports-reference.com/cfb/players/brandon-fields-1.html","/players/F/FielBr20.htm","2007","2015",,,
"199273",":picks","24","0","0","Florida","0","8","","2007_203","0","0","0","0","0","227","Dallas Baker","WR","0","1","0","6","7","0","0","0","","","0","pit","Pittsburgh Steelers","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/dallas-baker-1.html","/players/B/BakeDa01.htm","2007","2008",,,
"199274",":picks","23","3","3","Florida","0","23","","2007_204","0","0","0","0","0","228","DeShawn Wynn","RB","0","14","0","122","7","64","5","332","","2","0","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/deshawn-wynn-1.html","/players/W/WynnDe00.htm","2007","2010",,,
"199275",":picks","23","2","2","San Jose St.","0","8","","2007_205","0","0","0","0","0","229","John Broussard","WR","0","4","1","126","7","0","0","0","","","0","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/sanjosest/","http://www.sports-reference.com/cfb/players/john-broussard-1.html","/players/B/BrouJo00.htm","2007","2007",,,
"199276",":picks","24","0","0","Notre Dame","0","2","","2007_206","0","0","0","0","0","230","Dan Santucci","G","0","0","0","0","7","0","0","0","","","0","cin","Cincinnati Bengals","https://www.pro-football-reference.com/schools/notredame/","http://www.sports-reference.com/cfb/players/dan-santucci-1.html","/players/S/SantDa20.htm","2007","2007",,,
"199277",":picks","23","7","5","Wake Forest","0","59","","2007_207","0","0","0","0","0","232","Steve Vallos","G","0","0","0","0","7","0","0","0","","","0","sea","Seattle Seahawks","https://www.pro-football-reference.com/schools/wakeforest/","http://www.sports-reference.com/cfb/players/steve-vallos-1.html","/players/V/VallSt00.htm","2007","2013",,,
"199278",":picks","22","1","1","Arizona","0","16","","2007_208","0","0","0","0","0","234","Syndric Steptoe","WR","0","19","0","182","7","0","0","0","","","0","cle","Cleveland Browns","https://www.pro-football-reference.com/schools/arizona/","http://www.sports-reference.com/cfb/players/syndric-steptoe-1.html","/players/S/StepSy20.htm","2007","2008",,,
"199279",":picks","23","10","5","Clemson","0","55","","2007_209","0","0","0","0","0","235","Chansi Stuckey","WR","0","106","5","1062","7","6","1","16","","1","0","nyj","New York Jets","https://www.pro-football-reference.com/schools/clemson/","http://www.sports-reference.com/cfb/players/chansi-stuckey-1.html","/players/S/StucCh20.htm","2007","2011",,,
"199280",":picks","22","19","9","Illinois","0","108","6","2007_210","0","0","0","0","0","237","Alan Ball","DB","0","0","0","0","7","0","0","0","0.5","194","2","dal","Dallas Cowboys","https://www.pro-football-reference.com/schools/illinois/","http://www.sports-reference.com/cfb/players/alan-ball-1.html","/players/B/BallAl99.htm","2007","2015",,,
"199281",":picks","21","12","10","Florida","0","74","2","2007_211","0","0","0","0","0","240","Brandon Siler","LB","0","0","0","0","7","0","0","0","3.0","140","1","sdg","San Diego Chargers","https://www.pro-football-reference.com/schools/florida/","http://www.sports-reference.com/cfb/players/brandon-siler-1.html","/players/S/SileBr99.htm","2007","2012",,,
"199282",":picks","21","14","13","Texas Tech","0","71","","2007_212","0","0","0","0","0","242","Keyunta Dawson","DE","0","0","0","0","7","0","0","0","1.5","76","1","clt","Indianapolis Colts","https://www.pro-football-reference.com/schools/texastech/","http://www.sports-reference.com/cfb/players/keyunta-dawson-1.html","/players/D/DawsKe99.htm","2007","2013",,,
"199283",":picks","23","11","","Rutgers","0","206","","2007_213","0","0","0","0","0","243","Clark Harris","TE","1","0","0","0","7","0","0","0","","22","0","gnb","Green Bay Packers","https://www.pro-football-reference.com/schools/rutgers/","http://www.sports-reference.com/cfb/players/clark-harris-1.html","/players/H/HarrCl20.htm","2007","2022",,,
"199284",":picks","23","21","21","Virginia","0","96","","2007_214","0","0","0","0","0","244","Jason Snelling","RB","0","168","9","1249","7","363","8","1420","","33","0","atl","Atlanta Falcons","https://www.pro-football-reference.com/schools/virginia/","http://www.sports-reference.com/cfb/players/jason-snelling-1.html","/players/S/SnelJa00.htm","2007","2013",,,
"199285",":picks","23","1","0","Virginia","0","10","","2007_215","0","0","0","0","0","245","Marcus Hamilton","DB","0","0","0","0","7","0","0","0","","6","0","tam","Tampa Bay Buccaneers","https://www.pro-football-reference.com/schools/virginia/","http://www.sports-reference.com/cfb/players/marcus-hamilton-1.html","/players/H/HamiMa99.htm","2007","2009",,,
"199286",":picks","24","4","0","Alabama","0","41","","2007_216","0","0","0","0","0","246","Kenneth Darby","RB","0","49","1","356","7","95","2","408","","18","0","tam","Tampa Bay Buccaneers","https://www.pro-football-reference.com/schools/alabama/","http://www.sports-reference.com/cfb/players/kenneth-darby-1.html","/players/D/DarbKe00.htm","2007","2010",,,
"199287",":picks","22","1","1","Wisconsin–Whitewater","0","15","","2007_217","0","0","0","0","0","249","Derek Stanley","WR","0","6","1","119","7","2","0","5","","2","0","ram","St. Louis Rams","https://www.pro-football-reference.com/schools/wiscwhitewater/","","/players/S/StanDe00.htm","2007","2009",,,
"199288",":picks","21","42","36","Marshall","0","103","","2007_218","0","0","0","0","0","250","Ahmad Bradshaw","RB","0","187","12","1493","7","1083","36","4928","","18","3","nyg","New York Giants","https://www.pro-football-reference.com/schools/marshall/","http://www.sports-reference.com/cfb/players/ahmad-bradshaw-1.html","/players/B/BradAh00.htm","2007","2015",,,
"199289",":picks","22","3","3","Elon","0","23","","2007_219","0","0","0","0","0","251","Chad Nkang","LB","0","0","0","0","7","0","0","0","","20","0","jax","Jacksonville Jaguars","https://www.pro-football-reference.com/schools/elon/","","/players/N/NkanCh99.htm","2007","2008",,,
"199290",":picks","22","15","15","Notre Dame","0","55","7","2007_220","0","0","0","0","0","253","Nedu Ndukwe","DB","0","0","0","0","7","0","0","0","7.5","184","2","cin","Cincinnati Bengals","https://www.pro-football-reference.com/schools/notredame/","http://www.sports-reference.com/cfb/players/chinedum-ndukwe-1.html","/players/N/NdukCh99.htm","2007","2011",,,
"199291",":picks","22","1","1","Louisiana Tech","0","17","","2007_221","0","0","0","0","0","254","Jonathan Holland","WR","0","0","0","0","7","0","0","0","","10","0","rai","Oakland Raiders","https://www.pro-football-reference.com/schools/louisianatech/","http://www.sports-reference.com/cfb/players/johnathan-holland-1.html","/players/H/HollJo01.htm","2007","2009",,,
"199292",":picks","23","1","1","Alabama","0","26","","2007_222","0","0","0","0","0","255","Ramzee Robinson","DB","0","0","0","0","7","0","0","0","","29","0","det","Detroit Lions","https://www.pro-football-reference.com/schools/alabama/","http://www.sports-reference.com/cfb/players/ramzee-robinson-1.html","/players/R/RobiRa99.htm","2007","2009",,,
