"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","_start","_end","_type"
"30516",":stat_player_game_return","202110170pit","0","0","0","0","","202110170pit_1","Freddie Swain","S/SwaiFr00","2","14","0","17","8.5","SEA",,,
"30524",":stat_player_game_return","202110170pit","0","0","0","0","","202110170pit_2","Tyler Lockett","L/LockTy00","1","3","0","3","3.0","SEA",,,
"30528",":stat_player_game_return","202110310det","0","0","0","0","","202110310det_1","Greg Ward","W/WardGr02","1","12","0","12","12.0","PHI",,,
"30534",":stat_player_game_return","202110170pit","3","38","0","97","32.3","202110170pit_3","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"30536",":stat_player_game_return","202110310det","1","21","0","21","21.0","202110310det_2","Quez Watkins","W/WatkQu00","0","0","0","0","","PHI",,,
"30541",":stat_player_game_return","202110170pit","3","37","0","73","24.3","202110170pit_4","Ray-Ray McCloud","M/McClRa00","4","14","0","29","7.3","PIT",,,
"30544",":stat_player_game_return","202110310det","0","0","0","0","","202110310det_3","Kalif Raymond","R/RaymKa00","1","11","0","11","11.0","DET",,,
"30552",":stat_player_game_return","202110310det","4","41","0","126","31.5","202110310det_4","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"30555",":stat_player_game_return","202201020sfo","0","0","0","0","","202201020sfo_1","Desmond King","K/KingDe01","2","15","0","23","11.5","HOU",,,
"30560",":stat_player_game_return","202201020sfo","5","26","0","98","19.6","202201020sfo_2","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"30569",":stat_player_game_return","202201020sfo","0","0","0","0","","202201020sfo_3","Brandon Aiyuk","A/AiyuBr00","3","18","0","22","7.3","SFO",,,
"30573",":stat_player_game_return","202201020sfo","0","0","0","0","","202201020sfo_4","Travis Benjamin","B/BenjTr00","1","11","0","11","11.0","SFO",,,
"30580",":stat_player_game_return","202201020sfo","2","28","0","35","17.5","202201020sfo_5","Jamycal Hasty","H/HastJa02","0","0","0","0","","SFO",,,
"31522",":stat_player_game_return","202110240gnb","4","28","0","100","25.0","202110240gnb_1","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"31582",":stat_player_game_return","202110310den","0","0","0","0","","202110310den_1","DeAndre Carter","C/CartDe02","1","12","0","12","12.0","WAS",,,
"31588",":stat_player_game_return","202110310den","0","0","0","0","","202110310den_2","Kendall Hinton","H/HintKe00","1","15","0","15","15.0","DEN",,,
"31618",":stat_player_game_return","202201090jax","0","0","0","0","","202201090jax_1","Nyheim Hines","H/HineNy00","1","7","0","7","7.0","IND",,,
"31625",":stat_player_game_return","202201090jax","3","41","0","99","33.0","202201090jax_2","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"31633",":stat_player_game_return","202112180clt","1","20","0","20","20.0","202112180clt_1","Gunner Olszewski","O/OlszGu00","1","1","0","1","1.0","NWE",,,
"31639",":stat_player_game_return","202112180clt","2","22","0","43","21.5","202112180clt_2","Isaiah Rodgers","R/RodgIs00","0","0","0","0","","IND",,,
"31649",":stat_player_game_return","202112180clt","1","20","0","20","20.0","202112180clt_3","Nyheim Hines","H/HineNy00","0","0","0","0","","IND",,,
"31650",":stat_player_game_return","202112190tam","0","0","0","0","","202112190tam_1","Easop Winston","W/WinsEa00","3","34","0","38","12.7","NOR",,,
"31655",":stat_player_game_return","202112190tam","2","17","0","33","16.5","202112190tam_2","Jaelon Darden","D/DardJa00","7","11","0","41","5.9","TAM",,,
"31670",":stat_player_game_return","202112260atl","0","0","0","0","","202112260atl_1","Kalif Raymond","R/RaymKa00","1","19","0","19","19.0","DET",,,
"31681",":stat_player_game_return","202112260atl","1","25","0","25","25.0","202112260atl_2","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"31690",":stat_player_game_return","202112260atl","0","0","0","0","","202112260atl_3","Avery Williams","W/WillAv02","1","13","0","13","13.0","ATL",,,
"31696",":stat_player_game_return","202112260atl","3","32","0","79","26.3","202112260atl_4","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","ATL",,,
"31757",":stat_player_game_return","202112260kan","3","29","0","61","20.3","202112260kan_1","Ray-Ray McCloud","M/McClRa00","1","20","0","20","20.0","PIT",,,
"31764",":stat_player_game_return","202112260kan","1","20","0","20","20.0","202112260kan_2","Mecole Hardman","H/HardMe00","1","18","0","18","18.0","KAN",,,
"31805",":stat_player_game_return","202112190pit","2","21","0","40","20.0","202112190pit_1","Chester Rogers","R/RogeCh02","2","55","0","48","24.0","TEN",,,
"31806",":stat_player_game_return","202201090rav","3","32","0","66","22.0","202201090rav_1","Ray-Ray McCloud","M/McClRa00","2","23","0","29","14.5","PIT",,,
"31811",":stat_player_game_return","202112190pit","2","20","0","38","19.0","202112190pit_2","Ray-Ray McCloud","M/McClRa00","3","17","0","39","13.0","PIT",,,
"31813",":stat_player_game_return","202201090rav","5","27","0","113","22.6","202201090rav_2","Devin Duvernay","D/DuveDe00","1","0","0","0","0.0","BAL",,,
"31829",":stat_player_game_return","202201160kan","3","29","0","66","22.0","202201160kan_1","Ray-Ray McCloud","M/McClRa00","2","8","0","13","6.5","PIT",,,
"31836",":stat_player_game_return","202201160kan","0","0","0","0","","202201160kan_2","Mecole Hardman","H/HardMe00","3","48","0","70","23.3","KAN",,,
"31841",":stat_player_game_return","202201160kan","0","0","0","0","","202201160kan_3","Tyreek Hill","H/HillTy00","1","-8","0","-8","-8.0","KAN",,,
"31848",":stat_player_game_return","202201160kan","2","27","0","50","25.0","202201160kan_4","Byron Pringle","P/PrinBy00","0","0","0","0","","KAN",,,
"32842",":stat_player_game_return","202112260htx","4","27","0","88","22.0","202112260htx_1","Michael Bandy","B/BandMi00","0","0","0","0","","LAC",,,
"32849",":stat_player_game_return","202112260htx","1","17","0","17","17.0","202112260htx_2","Maurice Ffrench","F/FfreMa00","0","0","0","0","","LAC",,,
"32855",":stat_player_game_return","202112260htx","1","0","0","0","0.0","202112260htx_3","Jaylen Samuels","S/SamuJa00","0","0","0","0","","HOU",,,
"32871",":stat_player_game_return","202111140den","0","0","0","0","","202111140den_1","Jalen Reagor","R/ReagJa00","2","9","0","9","4.5","PHI",,,
"32875",":stat_player_game_return","202111140den","0","0","0","0","","202111140den_2","Diontae Spencer","S/SpenDi00","2","19","0","27","13.5","DEN",,,
"32917",":stat_player_game_return","202201090mia","1","24","0","24","24.0","202201090mia_1","Gunner Olszewski","O/OlszGu00","2","11","0","20","10.0","NWE",,,
"32926",":stat_player_game_return","202201090mia","2","20","0","38","19.0","202201090mia_2","Phillip Lindsay","L/LindPh00","0","0","0","0","","MIA",,,
"32936",":stat_player_game_return","202201020sea","2","47","0","74","37.0","202201020sea_1","Godwin Igwebuike","I/IgweGo00","0","0","0","0","","DET",,,
"32943",":stat_player_game_return","202201030pit","0","0","0","0","","202201030pit_1","Donovan Peoples-Jones","P/PeopDo00","4","9","0","29","7.3","CLE",,,
"32945",":stat_player_game_return","202201020sea","0","0","0","0","","202201020sea_2","Freddie Swain","S/SwaiFr00","2","3","0","5","2.5","SEA",,,
"32949",":stat_player_game_return","202201030pit","5","29","0","113","22.6","202201030pit_2","D'Ernest Johnson","J/JohnDE04","0","0","0","0","","CLE",,,
"32954",":stat_player_game_return","202201020sea","2","27","0","48","24.0","202201020sea_3","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"32957",":stat_player_game_return","202201030pit","1","27","0","27","27.0","202201030pit_3","Anthony Schwartz","S/SchwAn00","0","0","0","0","","CLE",,,
"32961",":stat_player_game_return","202201150buf","5","26","0","103","20.6","202201150buf_1","Gunner Olszewski","O/OlszGu00","0","0","0","0","","NWE",,,
"32964",":stat_player_game_return","202201030pit","0","0","0","0","","202201030pit_4","Ray-Ray McCloud","M/McClRa00","5","15","0","44","8.8","PIT",,,
"32972",":stat_player_game_return","202112250gnb","0","0","0","0","","202112250gnb_1","Donovan Peoples-Jones","P/PeopDo00","3","15","0","26","8.7","CLE",,,
"32977",":stat_player_game_return","202112250gnb","4","28","0","83","20.8","202112250gnb_2","Demetric Felton","F/FeltDe00","0","0","0","0","","CLE",,,
"32982",":stat_player_game_return","202201150buf","0","0","0","0","","202201150buf_2","Micah Hyde","H/HydeMi00","2","52","0","54","27.0","BUF",,,
"32986",":stat_player_game_return","202112250gnb","2","27","0","44","22.0","202112250gnb_3","Amari Rodgers","R/RodgAm00","1","9","0","9","9.0","GNB",,,
"32988",":stat_player_game_return","202201150buf","4","15","0","35","8.8","202201150buf_3","Isaiah McKenzie","M/McKeIs00","0","0","0","0","","BUF",,,
"32989",":stat_player_game_return","202201090buf","1","7","0","7","7.0","202201090buf_1","Keelan Cole","C/ColeKe00","1","3","0","3","3.0","NYJ",,,
"32994",":stat_player_game_return","202201090buf","0","0","0","0","","202201090buf_2","Javin White","W/WhitJa04","1","2","0","2","2.0","NYJ",,,
"33004",":stat_player_game_return","202201090buf","0","0","0","0","","202201090buf_3","Micah Hyde","H/HydeMi00","3","17","0","29","9.7","BUF",,,
"33011",":stat_player_game_return","202201090buf","0","0","0","0","","202201090buf_4","Isaiah McKenzie","M/McKeIs00","2","0","0","-1","-0.5","BUF",,,
"33038",":stat_player_game_return","202201090atl","2","27","0","36","18.0","202201090atl_1","Deonte Harty","H/HarrDe07","0","0","0","0","","NOR",,,
"33039",":stat_player_game_return","202112260car","0","0","0","0","","202112260car_1","Kenjon Barner","B/BarnKe00","5","20","0","44","8.8","TAM",,,
"33048",":stat_player_game_return","202112260car","0","0","0","0","","202112260car_2","Alex Erickson","E/EricAl01","2","16","0","22","11.0","CAR",,,
"33049",":stat_player_game_return","202201090atl","1","5","0","5","5.0","202201090atl_2","Tony Jones","J/JoneTo04","0","0","0","0","","NOR",,,
"33055",":stat_player_game_return","202112260car","3","26","0","76","25.3","202112260car_3","Ameer Abdullah","A/AbduAm00","0","0","0","0","","CAR",,,
"33056",":stat_player_game_return","202201090atl","3","36","0","85","28.3","202201090atl_3","Avery Williams","W/WillAv02","1","12","0","12","12.0","ATL",,,
"33064",":stat_player_game_return","202201090atl","1","8","0","8","8.0","202201090atl_4","Daren Bates","B/BateDa00","0","0","0","0","","ATL",,,
"34153",":stat_player_game_return","202112050rai","1","18","0","18","18.0","202112050rai_1","DeAndre Carter","C/CartDe02","2","16","0","29","14.5","WAS",,,
"34164",":stat_player_game_return","202112050rai","0","0","0","0","","202112050rai_2","Hunter Renfrow","R/RenfHu00","1","6","0","6","6.0","LVR",,,
"34169",":stat_player_game_return","202111290was","2","27","0","54","27.0","202111290was_1","D'Wayne Eskridge","E/EskrDW00","0","0","0","0","","SEA",,,
"34171",":stat_player_game_return","202112050rai","1","24","0","24","24.0","202112050rai_3","Peyton Barber","B/BarbPe01","0","0","0","0","","LVR",,,
"34178",":stat_player_game_return","202111290was","1","27","0","27","27.0","202111290was_2","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"34181",":stat_player_game_return","202112050rai","1","19","0","19","19.0","202112050rai_4","Kenyan Drake","D/DrakKe00","0","0","0","0","","LVR",,,
"34187",":stat_player_game_return","202111290was","2","31","0","43","21.5","202111290was_3","DeAndre Carter","C/CartDe02","2","8","0","8","4.0","WAS",,,
"34188",":stat_player_game_return","202201090rai","2","24","0","47","23.5","202201090rai_1","Andre Roberts","R/RobeAn00","2","4","0","4","2.0","LAC",,,
"34197",":stat_player_game_return","202201090rai","0","0","0","0","","202201090rai_2","Hunter Renfrow","R/RenfHu00","3","13","0","32","10.7","LVR",,,
"34204",":stat_player_game_return","202111210jax","0","0","0","0","","202111210jax_1","Brandon Aiyuk","A/AiyuBr00","1","1","0","1","1.0","SFO",,,
"34206",":stat_player_game_return","202201090rai","2","22","0","40","20.0","202201090rai_3","Tyron Johnson","J/JohnTy03","0","0","0","0","","LVR",,,
"34208",":stat_player_game_return","202111210car","2","30","0","53","26.5","202111210car_1","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"34210",":stat_player_game_return","202201020nyj","0","0","0","0","","202201020nyj_1","Kenjon Barner","B/BarnKe00","1","3","0","3","3.0","TAM",,,
"34213",":stat_player_game_return","202111140gnb","3","32","0","79","26.3","202111140gnb_1","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"34214",":stat_player_game_return","202111210jax","2","21","0","26","13.0","202111210jax_2","Trenton Cannon","C/CannTr00","0","0","0","0","","SFO",,,
"34216",":stat_player_game_return","202111210car","0","0","0","0","","202111210car_2","Alex Erickson","E/EricAl01","1","10","0","10","10.0","CAR",,,
"34217",":stat_player_game_return","202201020nyj","1","7","0","7","7.0","202201020nyj_2","Cyril Grayson","G/GrayCy01","0","0","0","0","","TAM",,,
"34220",":stat_player_game_return","202111140gnb","0","0","0","0","","202111140gnb_2","Amari Rodgers","R/RodgAm00","4","16","0","29","7.3","GNB",,,
"34221",":stat_player_game_return","202111280nyg","2","26","0","39","19.5","202111280nyg_1","Jalen Reagor","R/ReagJa00","4","9","0","18","4.5","PHI",,,
"34222",":stat_player_game_return","202111210jax","0","0","0","0","","202111210jax_3","Tavon Austin","A/AustTa00","1","0","0","0","0.0","JAX",,,
"34225",":stat_player_game_return","202111210car","1","21","0","21","21.0","202111210car_3","Ameer Abdullah","A/AbduAm00","0","0","0","0","","CAR",,,
"34226",":stat_player_game_return","202201020nyj","3","26","0","64","21.3","202201020nyj_3","Keelan Cole","C/ColeKe00","0","0","0","0","","NYJ",,,
"34229",":stat_player_game_return","202111140gnb","1","32","0","32","32.0","202111140gnb_3","Malik Taylor","T/TaylMa01","0","0","0","0","","GNB",,,
"34230",":stat_player_game_return","202111280nyg","1","15","0","15","15.0","202111280nyg_2","Kenneth Gainwell","G/GainKe00","0","0","0","0","","PHI",,,
"34232",":stat_player_game_return","202111210jax","2","28","0","51","25.5","202111210jax_4","Jamal Agnew","A/AgneJa00","0","0","0","0","","JAX",,,
"34233",":stat_player_game_return","202201020nyj","2","28","0","55","27.5","202201020nyj_4","Braxton Berrios","B/BerrBr00","0","0","0","0","","NYJ",,,
"34239",":stat_player_game_return","202111280nyg","1","22","0","22","22.0","202111280nyg_3","Pharoh Cooper","C/CoopPh00","1","9","0","9","9.0","NYG",,,
"34247",":stat_player_game_return","202201090htx","0","0","0","0","","202201090htx_1","Chester Rogers","R/RogeCh02","4","10","0","23","5.8","TEN",,,
"34256",":stat_player_game_return","202201090htx","2","25","0","46","23.0","202201090htx_2","Dontrell Hilliard","H/HillDo00","0","0","0","0","","TEN",,,
"34268",":stat_player_game_return","202201090htx","1","12","0","12","12.0","202201090htx_3","Khari Blasingame","B/BlasKh00","0","0","0","0","","TEN",,,
"34280",":stat_player_game_return","202201090htx","0","0","0","0","","202201090htx_4","Desmond King","K/KingDe01","3","13","0","24","8.0","HOU",,,
"34286",":stat_player_game_return","202201090htx","3","24","0","62","20.7","202201090htx_5","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"34313",":stat_player_game_return","202112050sea","2","12","0","24","12.0","202112050sea_1","Travis Benjamin","B/BenjTr00","1","22","0","22","22.0","SFO",,,
"34323",":stat_player_game_return","202112050sea","0","0","0","0","","202112050sea_2","Brandon Aiyuk","A/AiyuBr00","1","-4","0","-4","-4.0","SFO",,,
"34331",":stat_player_game_return","202112050sea","1","23","0","23","23.0","202112050sea_3","Jamycal Hasty","H/HastJa02","0","0","0","0","","SFO",,,
"34341",":stat_player_game_return","202112050sea","0","0","0","0","","202112050sea_4","Freddie Swain","S/SwaiFr00","1","0","0","0","0.0","SEA",,,
"34348",":stat_player_game_return","202112050sea","5","33","0","129","25.8","202112050sea_5","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"34357",":stat_player_game_return","202112050sea","1","19","0","19","19.0","202112050sea_6","D.J. Reed","R/ReedD.00","0","0","0","0","","SEA",,,
"35331",":stat_player_game_return","202112210ram","0","0","0","0","","202112210ram_1","Freddie Swain","S/SwaiFr00","2","9","0","14","7.0","SEA",,,
"35337",":stat_player_game_return","202112210ram","2","32","0","46","23.0","202112210ram_2","Brandon Powell","P/PoweBr00","1","0","0","0","0.0","LAR",,,
"35390",":stat_player_game_return","202201020was","0","0","0","0","","202201020was_1","Jalen Reagor","R/ReagJa00","1","7","0","7","7.0","PHI",,,
"35394",":stat_player_game_return","202201020was","2","21","0","21","10.5","202201020was_2","Kenneth Gainwell","G/GainKe00","0","0","0","0","","PHI",,,
"35398",":stat_player_game_return","202112230oti","0","0","0","0","","202112230oti_1","Brandon Aiyuk","A/AiyuBr00","1","12","0","12","12.0","SFO",,,
"35401",":stat_player_game_return","202201020was","2","34","0","57","28.5","202201020was_3","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"35405",":stat_player_game_return","202112230oti","2","37","0","57","28.5","202112230oti_2","Chester Rogers","R/RogeCh02","0","0","0","0","","TEN",,,
"35427",":stat_player_game_return","202201090crd","0","0","0","0","","202201090crd_1","Freddie Swain","S/SwaiFr00","2","13","0","20","10.0","SEA",,,
"35435",":stat_player_game_return","202201090crd","1","6","0","6","6.0","202201090crd_2","Darrell Daniels","D/DaniDa02","0","0","0","0","","ARI",,,
"35439",":stat_player_game_return","202112050nyj","2","21","0","26","13.0","202112050nyj_1","Jalen Reagor","R/ReagJa00","1","0","0","20","20.0","PHI",,,
"35440",":stat_player_game_return","202112210phi","2","39","0","67","33.5","202112210phi_1","DeAndre Carter","C/CartDe02","0","0","0","0","","WAS",,,
"35441",":stat_player_game_return","202201090crd","1","14","0","14","14.0","202201090crd_3","Greg Dortch","D/DortGr01","0","0","0","0","","ARI",,,
"35448",":stat_player_game_return","202112210phi","0","0","0","0","","202112210phi_2","Jalen Reagor","R/ReagJa00","3","11","0","22","7.3","PHI",,,
"35449",":stat_player_game_return","202112050nyj","1","13","0","13","13.0","202112050nyj_2","Boston Scott","S/ScotBo02","0","0","0","0","","PHI",,,
"35455",":stat_player_game_return","202112210phi","3","31","0","71","23.7","202112210phi_3","Kenneth Gainwell","G/GainKe00","0","0","0","0","","PHI",,,
"35457",":stat_player_game_return","202112050nyj","3","79","0","139","46.3","202112050nyj_3","Braxton Berrios","B/BerrBr00","0","0","0","0","","NYJ",,,
"35493",":stat_player_game_return","202112120cin","0","0","0","0","","202112120cin_1","Brandon Aiyuk","A/AiyuBr00","2","4","0","4","2.0","SFO",,,
"35501",":stat_player_game_return","202112120cin","3","24","0","63","21.0","202112120cin_2","Jamycal Hasty","H/HastJa02","0","0","0","0","","SFO",,,
"35510",":stat_player_game_return","202112120cin","1","18","0","18","18.0","202112120cin_3","Darius Phillips","P/PhilDa02","4","12","0","20","5.0","CIN",,,
"35517",":stat_player_game_return","202112120cin","0","0","0","0","","202112120cin_4","Tyler Boyd","B/BoydTy00","1","1","0","1","1.0","CIN",,,
"35524",":stat_player_game_return","202112120cin","2","18","0","22","11.0","202112120cin_5","Stanley Morgan Jr.","M/MorgSt02","0","0","0","0","","CIN",,,
"35528",":stat_player_game_return","202112120htx","0","0","0","0","","202112120htx_1","Freddie Swain","S/SwaiFr00","2","22","0","31","15.5","SEA",,,
"35537",":stat_player_game_return","202112120htx","2","23","0","41","20.5","202112120htx_2","DeeJay Dallas","D/DallDe00","0","0","0","0","","SEA",,,
"35547",":stat_player_game_return","202112120htx","0","0","0","0","","202112120htx_3","Desmond King","K/KingDe01","1","2","0","2","2.0","HOU",,,
"35548",":stat_player_game_return","202201090nyg","2","22","0","33","16.5","202201090nyg_1","DeAndre Carter","C/CartDe02","4","12","0","23","5.8","WAS",,,
"35556",":stat_player_game_return","202112120htx","3","24","0","52","17.3","202112120htx_4","Tremon Smith","S/SmitTr04","0","0","0","0","","HOU",,,
"35558",":stat_player_game_return","202201090nyg","4","27","0","94","23.5","202201090nyg_2","Alex Bachman","B/BachAl00","1","16","0","16","16.0","NYG",,,
"35563",":stat_player_game_return","202112120htx","1","11","0","11","11.0","202112120htx_5","Antony Auclair","A/AuclAn00","0","0","0","0","","HOU",,,
"35577",":stat_player_game_return","202112120htx","0","0","0","30","","202112120htx_6","Tavierre Thomas","T/ThomTa01","0","0","0","0","","HOU",,,
"35601",":stat_player_game_return","202112260dal","0","0","0","0","","202112260dal_1","DeAndre Carter","C/CartDe02","2","7","0","14","7.0","WAS",,,
"35608",":stat_player_game_return","202112260dal","0","0","0","0","","202112260dal_2","CeeDee Lamb","L/LambCe00","1","21","0","21","21.0","DAL",,,
"35614",":stat_player_game_return","202112260dal","1","20","0","20","20.0","202112260dal_3","Corey Clement","C/ClemCo00","0","0","0","0","","DAL",,,
