"_id","_labels","game_code","kick_ret","kick_ret_long","kick_ret_td","kick_ret_yds","kick_ret_yds_per_ret","label","player","player_code","punt_ret","punt_ret_long","punt_ret_td","punt_ret_yds","punt_ret_yds_per_ret","team","_start","_end","_type"
"357",":stat_player_game_return","201909220gnb","1","60","0","60","60.0","201909220gnb_1","Diontae Spencer","S/SpenDi00","1","3","0","3","3.0","DEN",,,
"394",":stat_player_game_return","201909300pit","2","25","0","44","22.0","201909300pit_1","Alex Erickson","E/EricAl01","0","0","0","0","","CIN",,,
"411",":stat_player_game_return","201909080min","2","26","0","44","22.0","201909080min_1","Kenjon Barner","B/BarnKe00","4","18","0","46","11.5","ATL",,,
"421",":stat_player_game_return","201909150was","1","11","0","11","11.0","201909150was_1","Randall Cobb","C/CobbRa00","1","4","0","4","4.0","DAL",,,
"424",":stat_player_game_return","201909290htx","2","31","0","48","24.0","201909290htx_1","Ray-Ray McCloud","M/McClRa00","1","0","0","0","0.0","CAR",,,
"426",":stat_player_game_return","201909150was","0","0","0","0","","201909150was_2","Cedrick Wilson Jr.","W/WilsCe01","1","0","0","0","0.0","DAL",,,
"430",":stat_player_game_return","201909080min","1","13","0","13","13.0","201909080min_2","Chad Beebe","B/BeebCh00","0","0","0","0","","MIN",,,
"431",":stat_player_game_return","201909290htx","0","0","0","0","","201909290htx_2","DeAndre Carter","C/CartDe02","1","18","0","18","18.0","HOU",,,
"435",":stat_player_game_return","201909150was","0","0","0","0","","201909150was_3","Trey Quinn","Q/QuinTr00","1","9","0","9","9.0","WAS",,,
"439",":stat_player_game_return","201909150was","1","20","0","20","20.0","201909150was_4","Steven Sims","S/SimsSt00","0","0","0","0","","WAS",,,
"444",":stat_player_game_return","201909220kan","2","25","0","47","23.5","201909220kan_1","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
"449",":stat_player_game_return","201909220kan","0","0","0","0","","201909220kan_2","De'Anthony Thomas","T/ThomDe05","1","9","0","9","9.0","KAN",,,
"458",":stat_player_game_return","201909290rav","2","18","0","30","15.0","201909290rav_1","Taywan Taylor","T/TaylTa00","0","0","0","0","","CLE",,,
"466",":stat_player_game_return","201909290rav","1","13","0","13","13.0","201909290rav_2","D'Ernest Johnson","J/JohnDE04","0","0","0","0","","CLE",,,
"467",":stat_player_game_return","201909230was","0","0","0","0","","201909230was_1","Tarik Cohen","C/CoheTa00","1","3","0","3","3.0","CHI",,,
"470",":stat_player_game_return","201909290rav","0","0","0","0","","201909290rav_3","Cyrus Jones","J/JoneCy00","1","14","0","14","14.0","BAL",,,
"473",":stat_player_game_return","201909230was","2","29","0","52","26.0","201909230was_2","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"476",":stat_player_game_return","201909290rav","3","26","0","67","22.3","201909290rav_4","Chris Moore","M/MoorCh00","0","0","0","0","","BAL",,,
"482",":stat_player_game_return","201910060cin","2","30","0","52","26.0","201910060cin_1","Pharoh Cooper","C/CoopPh00","2","17","0","24","12.0","ARI",,,
"483",":stat_player_game_return","201909290rav","2","20","0","34","17.0","201909290rav_5","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
"486",":stat_player_game_return","201909230was","0","0","0","0","","201909230was_3","Trey Quinn","Q/QuinTr00","2","9","0","15","7.5","WAS",,,
"493",":stat_player_game_return","201909230was","3","45","0","102","34.0","201909230was_4","Steven Sims","S/SimsSt00","0","0","0","0","","WAS",,,
"496",":stat_player_game_return","201910060cin","0","0","0","0","","201910060cin_2","Tyler Boyd","B/BoydTy00","1","-1","0","-1","-1.0","CIN",,,
"505",":stat_player_game_return","201910060cin","0","0","0","0","","201910060cin_3","Alex Erickson","E/EricAl01","1","10","0","10","10.0","CIN",,,
"512",":stat_player_game_return","201910060cin","3","52","0","97","32.3","201910060cin_4","Brandon Wilson","W/WilsBr01","0","0","0","0","","CIN",,,
"562",":stat_player_game_return","201909220clt","2","28","0","45","22.5","201909220clt_1","Kenjon Barner","B/BarnKe00","1","10","0","10","10.0","ATL",,,
"570",":stat_player_game_return","201909220clt","1","31","0","31","31.0","201909220clt_2","Parris Campbell","C/CampPa00","0","0","0","0","","IND",,,
"1828",":stat_player_game_return","201909290nor","0","0","0","0","","201909290nor_1","Tavon Austin","A/AustTa00","1","0","0","0","0.0","DAL",,,
"1841",":stat_player_game_return","201909290nor","0","0","0","0","","201909290nor_2","Randall Cobb","C/CobbRa00","1","14","0","14","14.0","DAL",,,
"1842",":stat_player_game_return","201910060rai","0","0","0","0","","201910060rai_1","Tarik Cohen","C/CoheTa00","2","71","0","72","36.0","CHI",,,
"1843",":stat_player_game_return","201910060oti","1","18","0","18","18.0","201910060oti_1","Andre Roberts","R/RobeAn00","2","2","0","2","1.0","BUF",,,
"1845",":stat_player_game_return","201910060pit","0","0","0","0","","201910060pit_1","Cyrus Jones","J/JoneCy00","1","2","0","2","2.0","BAL",,,
"1846",":stat_player_game_return","201910070sfo","0","0","0","0","","201910070sfo_1","Odell Beckham Jr.","B/BeckOd00","1","-6","0","-6","-6.0","CLE",,,
"1849",":stat_player_game_return","201910130tam","0","0","0","0","","201910130tam_1","Ray-Ray McCloud","M/McClRa00","1","10","0","10","10.0","CAR",,,
"1850",":stat_player_game_return","201910060oti","0","0","0","0","","201910060oti_2","Adam Humphries","H/HumpAd00","2","2","0","2","1.0","TEN",,,
"1851",":stat_player_game_return","201910060htx","4","24","0","64","16.0","201910060htx_1","Kendall Sheffield","S/ShefKe00","0","0","0","0","","ATL",,,
"1852",":stat_player_game_return","201910060rai","3","39","0","93","31.0","201910060rai_2","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"1855",":stat_player_game_return","201910070sfo","3","26","0","64","21.3","201910070sfo_2","Dontrell Hilliard","H/HillDo00","0","0","0","0","","CLE",,,
"1856",":stat_player_game_return","201910060pit","1","46","0","46","46.0","201910060pit_2","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
"1857",":stat_player_game_return","201909290nor","1","29","0","29","29.0","201909290nor_3","Deonte Harty","H/HarrDe07","1","23","0","23","23.0","NOR",,,
"1860",":stat_player_game_return","201910060htx","1","22","0","22","22.0","201910060htx_2","DeAndre Carter","C/CartDe02","4","11","0","22","5.5","HOU",,,
"1861",":stat_player_game_return","201910060rai","1","52","0","52","52.0","201910060rai_3","Trevor Davis","D/DaviTr03","1","13","0","13","13.0","OAK",,,
"1862",":stat_player_game_return","201910060pit","2","20","0","29","14.5","201910060pit_3","Ryan Switzer","S/SwitRy00","1","13","0","13","13.0","PIT",,,
"1865",":stat_player_game_return","201910130tam","0","0","0","0","","201910130tam_2","Bobo Wilson","W/WilsJe00","6","7","0","12","2.0","TAM",,,
"1867",":stat_player_game_return","201910060sdg","0","0","0","0","","201910060sdg_1","Diontae Spencer","S/SpenDi00","4","12","0","22","5.5","DEN",,,
"1868",":stat_player_game_return","201910060pit","1","13","0","13","13.0","201910060pit_4","Johnny Holton","H/HoltJo00","0","0","0","0","","PIT",,,
"1870",":stat_player_game_return","201910070sfo","1","4","0","4","4.0","201910070sfo_3","Richie James","J/JameRi00","1","32","0","32","32.0","SFO",,,
"1873",":stat_player_game_return","201910060sdg","0","0","0","0","","201910060sdg_2","Desmond King","K/KingDe01","2","68","1","69","34.5","LAC",,,
"1876",":stat_player_game_return","201910060sdg","3","24","0","65","21.7","201910060sdg_3","Troymaine Pope","P/PopeTr00","0","0","0","0","","LAC",,,
"1877",":stat_player_game_return","201910130rav","3","92","1","142","47.3","201910130rav_1","Brandon Wilson","W/WilsBr01","0","0","0","0","","CIN",,,
"1883",":stat_player_game_return","201910130rav","0","0","0","0","","201910130rav_2","Cyrus Jones","J/JoneCy00","1","8","0","8","8.0","BAL",,,
"1893",":stat_player_game_return","201910270sfo","1","26","0","26","26.0","201910270sfo_1","Brandon Zylstra","Z/ZylsBr00","1","0","0","0","0.0","CAR",,,
"1900",":stat_player_game_return","201910270sfo","5","35","0","95","19.0","201910270sfo_2","Reggie Bonnafon","B/BonnRe00","0","0","0","0","","CAR",,,
"1905",":stat_player_game_return","201910270sfo","1","26","0","26","26.0","201910270sfo_3","DeAndrew White","W/WhitDe01","0","0","0","0","","CAR",,,
"1911",":stat_player_game_return","201910270sfo","0","0","0","0","","201910270sfo_4","Richie James","J/JameRi00","6","14","0","49","8.2","SFO",,,
"2928",":stat_player_game_return","201910270ram","0","0","0","0","","201910270ram_1","Alex Erickson","E/EricAl01","1","0","0","0","0.0","CIN",,,
"2937",":stat_player_game_return","201910270ram","1","14","0","14","14.0","201910270ram_2","Jojo Natson","N/NatsJo00","0","0","0","0","","LAR",,,
"2956",":stat_player_game_return","201910130nyj","0","0","0","0","","201910130nyj_1","Tavon Austin","A/AustTa00","2","7","0","8","4.0","DAL",,,
"2966",":stat_player_game_return","201910130nyj","0","0","0","0","","201910130nyj_2","Braxton Berrios","B/BerrBr00","2","12","0","22","11.0","NYJ",,,
"2975",":stat_player_game_return","201910130nyj","3","28","0","73","24.3","201910130nyj_3","Vyncint Smith","S/SmitVy00","0","0","0","0","","NYJ",,,
"2981",":stat_player_game_return","201911100gnb","4","36","0","80","20.0","201911100gnb_1","DeAndrew White","W/WhitDe01","0","0","0","0","","CAR",,,
"2985",":stat_player_game_return","201911030den","0","0","0","0","","201911030den_1","Dontrell Hilliard","H/HillDo00","2","14","0","20","10.0","CLE",,,
"2994",":stat_player_game_return","201911030den","2","31","0","57","28.5","201911030den_2","Tavierre Thomas","T/ThomTa01","0","0","0","0","","CLE",,,
"3004",":stat_player_game_return","201910200sea","0","0","0","0","","201910200sea_1","Cyrus Jones","J/JoneCy00","2","6","0","8","4.0","BAL",,,
"3005",":stat_player_game_return","201911030den","1","17","0","17","17.0","201911030den_3","Diontae Spencer","S/SpenDi00","1","20","0","20","20.0","DEN",,,
"3011",":stat_player_game_return","201911030den","1","32","0","32","32.0","201911030den_4","Devontae Booker","B/BookDe00","0","0","0","0","","DEN",,,
"3013",":stat_player_game_return","201910200sea","2","16","0","21","10.5","201910200sea_2","Justice Hill","H/HillJu00","0","0","0","0","","BAL",,,
"3028",":stat_player_game_return","201910200sea","3","22","0","58","19.3","201910200sea_3","Tyler Lockett","L/LockTy00","2","6","0","12","6.0","SEA",,,
"3065",":stat_player_game_return","201910130crd","1","24","0","24","24.0","201910130crd_1","Kenjon Barner","B/BarnKe00","3","10","0","17","5.7","ATL",,,
"3071",":stat_player_game_return","201910200nyg","1","0","0","0","0.0","201910200nyg_1","Pharoh Cooper","C/CoopPh00","1","3","0","3","3.0","ARI",,,
"3078",":stat_player_game_return","201911030phi","0","0","0","0","","201911030phi_1","Tarik Cohen","C/CoheTa00","4","24","0","36","9.0","CHI",,,
"3079",":stat_player_game_return","201910270nor","1","39","0","39","39.0","201910270nor_1","Pharoh Cooper","C/CoopPh00","1","8","0","8","8.0","ARI",,,
"3081",":stat_player_game_return","201910200nyg","0","0","0","0","","201910200nyg_2","Golden Tate","T/TateGo00","1","17","0","17","17.0","NYG",,,
"3082",":stat_player_game_return","201910130crd","2","33","0","59","29.5","201910130crd_2","Ito Smith","S/SmitIt00","0","0","0","0","","ATL",,,
"3083",":stat_player_game_return","201910270nwe","2","26","0","46","23.0","201910270nwe_1","Dontrell Hilliard","H/HillDo00","2","2","0","2","1.0","CLE",,,
"3085",":stat_player_game_return","201910200nyg","4","30","0","87","21.8","201910200nyg_3","Darius Slayton","S/SlayDa01","0","0","0","0","","NYG",,,
"3086",":stat_player_game_return","201911030phi","2","19","0","34","17.0","201911030phi_2","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"3087",":stat_player_game_return","201910130crd","2","37","0","63","31.5","201910130crd_3","Pharoh Cooper","C/CoopPh00","1","3","0","3","3.0","ARI",,,
"3089",":stat_player_game_return","201910270nor","0","0","0","0","","201910270nor_2","Deonte Harty","H/HarrDe07","3","8","0","17","5.7","NOR",,,
"3092",":stat_player_game_return","201910270nwe","0","0","0","0","","201910270nwe_2","Gunner Olszewski","O/OlszGu00","1","8","0","8","8.0","NWE",,,
"3099",":stat_player_game_return","201910270nwe","2","24","0","42","21.0","201910270nwe_3","Brandon Bolden","B/BoldBr00","0","0","0","0","","NWE",,,
"3100",":stat_player_game_return","201911030phi","1","0","0","0","0.0","201911030phi_3","Adam Shaheen","S/ShahAd00","0","0","0","0","","CHI",,,
"3111",":stat_player_game_return","201911030phi","0","0","0","0","","201911030phi_4","Darren Sproles","S/SproDa00","2","2","0","2","1.0","PHI",,,
"3119",":stat_player_game_return","201911030phi","2","16","0","31","15.5","201911030phi_5","Miles Sanders","S/SandMi01","0","0","0","0","","PHI",,,
"4079",":stat_player_game_return","201911240nor","0","0","0","0","","201911240nor_1","Rashaan Gaulden","G/GaulRa00","1","0","0","0","0.0","CAR",,,
"4099",":stat_player_game_return","201911240nor","0","0","0","0","","201911240nor_2","D.J. Moore","M/MoorD.00","1","0","0","0","0.0","CAR",,,
"4103",":stat_player_game_return","201911240nor","1","27","0","27","27.0","201911240nor_3","DeAndrew White","W/WhitDe01","0","0","0","0","","CAR",,,
"4104",":stat_player_game_return","201911170ram","2","36","0","69","34.5","201911170ram_1","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"4111",":stat_player_game_return","201911170ram","1","16","0","16","16.0","201911170ram_2","J.P. Holtz","H/HoltJ.01","0","0","0","0","","CHI",,,
"4116",":stat_player_game_return","201911240nor","0","0","0","0","","201911240nor_4","Alvin Kamara","K/KamaAl00","1","-2","0","-2","-2.0","NOR",,,
"4120",":stat_player_game_return","201911170ram","1","27","0","27","27.0","201911170ram_3","Jojo Natson","N/NatsJo00","2","0","0","0","0.0","LAR",,,
"4147",":stat_player_game_return","201911100cle","5","27","0","115","23.0","201911100cle_1","Andre Roberts","R/RobeAn00","2","22","0","34","17.0","BUF",,,
"4154",":stat_player_game_return","201911040nyg","0","0","0","0","","201911040nyg_1","Tavon Austin","A/AustTa00","2","15","0","24","12.0","DAL",,,
"4157",":stat_player_game_return","201911100cle","0","0","0","0","","201911100cle_2","Dontrell Hilliard","H/HillDo00","1","0","0","0","0.0","CLE",,,
"4162",":stat_player_game_return","201910270clt","2","25","0","39","19.5","201910270clt_1","Diontae Spencer","S/SpenDi00","3","14","0","22","7.3","DEN",,,
"4163",":stat_player_game_return","201911040nyg","3","16","0","31","10.3","201911040nyg_2","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"4166",":stat_player_game_return","201911100cle","2","22","0","40","20.0","201911100cle_3","Tavierre Thomas","T/ThomTa01","0","0","0","0","","CLE",,,
"4167",":stat_player_game_return","201911100cin","1","18","0","18","18.0","201911100cin_1","De'Anthony Thomas","T/ThomDe05","1","8","0","8","8.0","BAL",,,
"4169",":stat_player_game_return","201911040nyg","0","0","0","0","","201911040nyg_3","Golden Tate","T/TateGo00","1","15","0","15","15.0","NYG",,,
"4171",":stat_player_game_return","201910270clt","0","0","0","0","","201910270clt_2","Chester Rogers","R/RogeCh02","1","8","0","8","8.0","IND",,,
"4173",":stat_player_game_return","201911170min","1","42","0","42","42.0","201911170min_1","Diontae Spencer","S/SpenDi00","0","0","0","0","","DEN",,,
"4174",":stat_player_game_return","201911100cin","3","47","0","95","31.7","201911100cin_2","Brandon Wilson","W/WilsBr01","0","0","0","0","","CIN",,,
"4176",":stat_player_game_return","201911040nyg","6","50","0","181","30.2","201911040nyg_4","Cody Latimer","L/LatiCo00","0","0","0","0","","NYG",,,
"4181",":stat_player_game_return","201910270clt","2","47","0","76","38.0","201910270clt_3","Zach Pascal","P/PascZa00","0","0","0","0","","IND",,,
"4182",":stat_player_game_return","201911170min","0","0","0","0","","201911170min_2","Mike Hughes","H/HughMi00","2","0","0","0","0.0","MIN",,,
"4185",":stat_player_game_return","201911100nor","0","0","0","0","","201911100nor_1","Kenjon Barner","B/BarnKe00","2","21","0","33","16.5","ATL",,,
"4186",":stat_player_game_return","201911040nyg","1","5","0","5","5.0","201911040nyg_5","Oshane Ximines","X/XimiOs00","0","0","0","0","","NYG",,,
"4189",":stat_player_game_return","201911170min","2","23","0","42","21.0","201911170min_3","Ameer Abdullah","A/AbduAm00","0","0","0","0","","MIN",,,
"4193",":stat_player_game_return","201911100nor","4","46","0","109","27.3","201911100nor_2","Deonte Harty","H/HarrDe07","1","19","0","19","19.0","NOR",,,
"4203",":stat_player_game_return","201911100tam","2","22","0","43","21.5","201911100tam_1","Pharoh Cooper","C/CoopPh00","1","2","0","2","2.0","ARI",,,
"4215",":stat_player_game_return","201911100tam","1","17","0","17","17.0","201911100tam_2","T.J. Logan","L/LogaT.00","2","6","0","9","4.5","TAM",,,
"4300",":stat_player_game_return","201911170rai","0","0","0","0","","201911170rai_1","Alex Erickson","E/EricAl01","3","15","0","32","10.7","CIN",,,
"4310",":stat_player_game_return","201911170rai","2","38","0","58","29.0","201911170rai_2","Brandon Wilson","W/WilsBr01","0","0","0","0","","CIN",,,
"4321",":stat_player_game_return","201911170rai","0","0","0","0","","201911170rai_3","Trevor Davis","D/DaviTr03","1","0","0","0","0.0","OAK",,,
"5261",":stat_player_game_return","201911170sfo","2","22","0","41","20.5","201911170sfo_1","Pharoh Cooper","C/CoopPh00","0","0","0","0","","ARI",,,
"5263",":stat_player_game_return","201911170mia","1","44","0","44","44.0","201911170mia_1","Andre Roberts","R/RobeAn00","3","14","0","21","7.0","BUF",,,
"5269",":stat_player_game_return","201911170mia","5","101","1","198","39.6","201911170mia_2","Jakeem Grant","G/GranJa00","0","0","0","0","","MIA",,,
"5280",":stat_player_game_return","201911170sfo","3","27","0","70","23.3","201911170sfo_2","Richie James","J/JameRi00","2","6","0","8","4.0","SFO",,,
"5294",":stat_player_game_return","201911240buf","2","27","0","50","25.0","201911240buf_1","Diontae Spencer","S/SpenDi00","0","0","0","0","","DEN",,,
"5300",":stat_player_game_return","201911240buf","1","11","0","11","11.0","201911240buf_2","Devontae Booker","B/BookDe00","0","0","0","0","","DEN",,,
"5306",":stat_player_game_return","201911240buf","2","25","0","41","20.5","201911240buf_3","Andre Roberts","R/RobeAn00","5","17","0","41","8.2","BUF",,,
"5309",":stat_player_game_return","201911250ram","0","0","0","0","","201911250ram_1","De'Anthony Thomas","T/ThomDe05","3","20","0","45","15.0","BAL",,,
"5312",":stat_player_game_return","201912010pit","1","15","0","15","15.0","201912010pit_1","Dontrell Hilliard","H/HillDo00","1","5","0","5","5.0","CLE",,,
"5316",":stat_player_game_return","201911250ram","2","23","0","44","22.0","201911250ram_2","Jojo Natson","N/NatsJo00","1","4","0","4","4.0","LAR",,,
"5318",":stat_player_game_return","201912010pit","2","20","0","21","10.5","201912010pit_2","Tavierre Thomas","T/ThomTa01","0","0","0","0","","CLE",,,
"5326",":stat_player_game_return","201911280det","0","0","0","0","","201911280det_1","Tarik Cohen","C/CoheTa00","2","0","0","-4","-2.0","CHI",,,
"5327",":stat_player_game_return","201912010pit","0","0","0","0","","201912010pit_3","Diontae Johnson","J/JohnDi01","2","13","0","14","7.0","PIT",,,
"5333",":stat_player_game_return","201911280det","2","57","0","90","45.0","201911280det_2","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"5336",":stat_player_game_return","201912010pit","3","34","0","72","24.0","201912010pit_4","Kerrith Whyte Jr","W/WhytKe00","0","0","0","0","","PIT",,,
"5343",":stat_player_game_return","201911280det","0","0","0","0","","201911280det_3","Danny Amendola","A/AmenDa00","3","6","0","14","4.7","DET",,,
"5350",":stat_player_game_return","201911280dal","2","32","0","54","27.0","201911280dal_1","Andre Roberts","R/RobeAn00","0","0","0","0","","BUF",,,
"5353",":stat_player_game_return","201911280det","1","17","0","17","17.0","201911280det_4","J.D. McKissic","M/McKiJ.00","0","0","0","0","","DET",,,
"5357",":stat_player_game_return","201911240nwe","2","1","0","1","0.5","201911240nwe_1","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"5363",":stat_player_game_return","201911240nwe","1","5","0","5","5.0","201911240nwe_2","Dalton Schultz","S/SchuDa00","0","0","0","0","","DAL",,,
"5367",":stat_player_game_return","201911280dal","1","2","0","2","2.0","201911280dal_2","Micah Hyde","H/HydeMi00","0","0","0","0","","BUF",,,
"5370",":stat_player_game_return","201911240nwe","1","20","0","20","20.0","201911240nwe_3","James White","W/WhitJa02","0","0","0","0","","NWE",,,
"5391",":stat_player_game_return","201911170det","0","0","0","0","","201911170det_1","Tavon Austin","A/AustTa00","2","2","0","2","1.0","DAL",,,
"5393",":stat_player_game_return","201911170car","0","0","0","0","","201911170car_1","Kenjon Barner","B/BarnKe00","3","78","1","78","26.0","ATL",,,
"5400",":stat_player_game_return","201911170det","2","24","0","42","21.0","201911170det_2","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"5402",":stat_player_game_return","201911170car","0","0","0","0","","201911170car_2","D.J. Moore","M/MoorD.00","1","6","0","6","6.0","CAR",,,
"5408",":stat_player_game_return","201911170det","3","29","0","78","26.0","201911170det_3","Jamal Agnew","A/AgneJa00","2","32","0","35","17.5","DET",,,
"5414",":stat_player_game_return","201911170car","3","25","0","68","22.7","201911170car_3","DeAndrew White","W/WhitDe01","0","0","0","0","","CAR",,,
"6447",":stat_player_game_return","201912220clt","0","0","0","0","","201912220clt_1","Chris Hogan","H/HogaCh00","2","8","0","16","8.0","CAR",,,
"6455",":stat_player_game_return","201912220clt","0","0","0","0","","201912220clt_2","Nyheim Hines","H/HineNy00","3","84","2","195","65.0","IND",,,
"6495",":stat_player_game_return","201912080buf","0","0","0","0","","201912080buf_1","De'Anthony Thomas","T/ThomDe05","1","1","0","1","1.0","BAL",,,
"6497",":stat_player_game_return","201912150crd","4","20","0","67","16.8","201912150crd_1","Dontrell Hilliard","H/HillDo00","1","9","0","9","9.0","CLE",,,
"6498",":stat_player_game_return","201912150kan","2","27","0","50","25.0","201912150kan_1","Diontae Spencer","S/SpenDi00","1","8","0","8","8.0","DEN",,,
"6503",":stat_player_game_return","201912150gnb","0","0","0","0","","201912150gnb_1","Tarik Cohen","C/CoheTa00","2","14","0","19","9.5","CHI",,,
"6511",":stat_player_game_return","201912080buf","4","22","0","80","20.0","201912080buf_2","Andre Roberts","R/RobeAn00","2","15","0","22","11.0","BUF",,,
"6514",":stat_player_game_return","201912150crd","3","26","0","57","19.0","201912150crd_2","Pharoh Cooper","C/CoopPh00","1","-2","0","-2","-2.0","ARI",,,
"6515",":stat_player_game_return","201912150kan","1","20","0","20","20.0","201912150kan_2","Mecole Hardman","H/HardMe00","2","0","0","-2","-1.0","KAN",,,
"6519",":stat_player_game_return","201912080buf","1","2","0","2","2.0","201912080buf_3","Senorise Perry","P/PerrSe00","0","0","0","0","","BUF",,,
"6521",":stat_player_game_return","201912150gnb","2","26","0","44","22.0","201912150gnb_2","Cordarrelle Patterson","P/PattCo00","0","0","0","0","","CHI",,,
"6523",":stat_player_game_return","201912150crd","1","24","0","24","24.0","201912150crd_3","David Johnson","J/JohnDa08","0","0","0","0","","ARI",,,
"6524",":stat_player_game_return","201912080htx","1","33","0","33","33.0","201912080htx_1","Diontae Spencer","S/SpenDi00","1","2","0","2","2.0","DEN",,,
"6526",":stat_player_game_return","201912220sea","4","30","0","90","22.5","201912220sea_1","Pharoh Cooper","C/CoopPh00","5","13","0","40","8.0","ARI",,,
"6530",":stat_player_game_return","201912150gnb","2","45","0","71","35.5","201912150gnb_3","Tyler Ervin","E/ErviTy00","1","12","0","12","12.0","GNB",,,
"6531",":stat_player_game_return","201912080htx","1","26","0","26","26.0","201912080htx_2","DeAndre Carter","C/CartDe02","1","8","0","8","8.0","HOU",,,
"6534",":stat_player_game_return","201912220sea","0","0","0","0","","201912220sea_2","David Moore","M/MoorDa03","2","18","0","23","11.5","SEA",,,
"6538",":stat_player_game_return","201912080cle","5","28","0","114","22.8","201912080cle_1","Darius Phillips","P/PhilDa02","1","0","0","0","0.0","CIN",,,
"6540",":stat_player_game_return","201912220sea","1","15","0","15","15.0","201912220sea_3","Travis Homer","H/HomeTr00","0","0","0","0","","SEA",,,
"6542",":stat_player_game_return","201912080atl","3","25","0","67","22.3","201912080atl_1","Greg Dortch","D/DortGr01","2","10","0","17","8.5","CAR",,,
"6544",":stat_player_game_return","201912080cle","2","25","0","47","23.5","201912080cle_2","Dontrell Hilliard","H/HillDo00","2","10","0","16","8.0","CLE",,,
"6546",":stat_player_game_return","201912220sea","1","18","0","18","18.0","201912220sea_4","Tyler Lockett","L/LockTy00","0","0","0","0","","SEA",,,
"6549",":stat_player_game_return","201912080atl","0","0","0","0","","201912080atl_2","Kenjon Barner","B/BarnKe00","2","8","0","13","6.5","ATL",,,
"6563",":stat_player_game_return","201912150pit","2","27","0","45","22.5","201912150pit_1","Andre Roberts","R/RobeAn00","1","12","0","12","12.0","BUF",,,
"6568",":stat_player_game_return","201912150pit","0","0","0","0","","201912150pit_2","Diontae Johnson","J/JohnDi01","2","13","0","20","10.0","PIT",,,
"6570",":stat_player_game_return","201912150pit","3","24","0","63","21.0","201912150pit_3","Kerrith Whyte Jr","W/WhytKe00","0","0","0","0","","PIT",,,
"7624",":stat_player_game_return","201912290min","1","16","0","16","16.0","201912290min_1","Tarik Cohen","C/CoheTa00","0","0","0","0","","CHI",,,
"7636",":stat_player_game_return","201912290min","1","28","0","28","28.0","201912290min_2","Anthony Miller","M/MillAn02","0","0","0","0","","CHI",,,
"7653",":stat_player_game_return","201912290min","0","0","0","0","","201912290min_3","Olabisi Johnson","J/JohnOl00","1","8","0","8","8.0","MIN",,,
"7657",":stat_player_game_return","201912220phi","0","0","0","0","","201912220phi_1","Randall Cobb","C/CobbRa00","1","10","0","10","10.0","DAL",,,
"7662",":stat_player_game_return","201912290min","1","28","0","28","28.0","201912290min_4","Ameer Abdullah","A/AbduAm00","0","0","0","0","","MIN",,,
"7664",":stat_player_game_return","201912220phi","2","24","0","41","20.5","201912220phi_2","Tony Pollard","P/PollTo00","0","0","0","0","","DAL",,,
"7672",":stat_player_game_return","201912290cin","2","47","0","76","38.0","201912290cin_1","D'Ernest Johnson","J/JohnDE04","1","9","0","9","9.0","CLE",,,
"7677",":stat_player_game_return","201912290cin","1","19","0","19","19.0","201912290cin_2","Tavierre Thomas","T/ThomTa01","0","0","0","0","","CLE",,,
"7678",":stat_player_game_return","201912290ram","3","26","0","68","22.7","201912290ram_1","Pharoh Cooper","C/CoopPh00","0","0","0","0","","ARI",,,
"7683",":stat_player_game_return","201912220phi","0","0","0","0","","201912220phi_3","Greg Ward","W/WardGr02","1","1","0","1","1.0","PHI",,,
"7685",":stat_player_game_return","201912290ram","1","30","0","30","30.0","201912290ram_2","Nsimba Webster","W/WebsNs00","2","14","0","18","9.0","LAR",,,
"7688",":stat_player_game_return","201912290cin","1","26","0","26","26.0","201912290cin_3","Alex Erickson","E/EricAl01","2","1","0","1","0.5","CIN",,,
"7694",":stat_player_game_return","201912220phi","2","33","0","63","31.5","201912220phi_4","Boston Scott","S/ScotBo02","0","0","0","0","","PHI",,,
"7696",":stat_player_game_return","201912290cin","2","19","0","36","18.0","201912290cin_4","Darius Phillips","P/PhilDa02","0","0","0","0","","CIN",,,
"7699",":stat_player_game_return","201912210nwe","2","35","0","57","28.5","201912210nwe_1","Andre Roberts","R/RobeAn00","1","17","0","17","17.0","BUF",,,
"7702",":stat_player_game_return","201912220phi","1","21","0","21","21.0","201912220phi_5","Nathan Gerry","G/GerrNa00","0","0","0","0","","PHI",,,
"7705",":stat_player_game_return","201912210nwe","0","0","0","0","","201912210nwe_2","Mohamed Sanu","S/SanuMo00","3","10","0","17","5.7","NWE",,,
