"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","_start","_end","_type"
"23546",":stat_player_game_def_adv","7","23","4","80.0%","1","47","0","145.4","5","6.8","24","11.8","9.4","201911100nyj","201911100nyj_2","Alec Ogletree","O/OgleAl00","0","0","0","0.0","7","1","12.5%","NYG",,,
"23547",":stat_player_game_def_adv","6","-3","1","100.0%","0","2","0","79.2","1","-3.0","5","2.0","2.0","201911110sfo","201911110sfo_6","Mychal Kendricks","K/KendMy00","1","1","0","0.0","4","0","0.0%","SEA",,,
"23548",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030mia","201911030mia_11","Quinnen Williams","W/WillQu00","1","0","0","1.0","3","0","0.0%","NYJ",,,
"23549",":stat_player_game_def_adv","1","25","2","66.7%","0","27","0","95.1","3","13.3","2","13.5","9.0","201910130sdg","201910130sdg_7","Terrell Edmunds","E/EdmuTe00","0","0","0","0.0","5","0","0.0%","PIT",,,
"23550",":stat_player_game_def_adv","0","7","2","50.0%","0","9","0","56.2","4","4.0","2","4.5","2.3","201911030rav","201911030rav_3","Jason McCourty","M/McCoJa99","0","0","0","0.0","3","0","0.0%","NWE",,,
"23551",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_11","Ezekiel Ansah","A/AnsaEz00","3","1","0","1.5","4","0","0.0%","SEA",,,
"23552",":stat_player_game_def_adv","31","","0","","","","0","","0","","","","","201911030sea","201911030sea_9","Shaquil Barrett","B/BarrSh00","3","1","1","0.5","1","1","50.0%","TAM",,,
"23553",":stat_player_game_def_adv","0","129","7","70.0%","1","143","0","145.8","10","13.9","14","20.4","14.3","201911030kan","201911030kan_1","Trae Waynes","W/WaynTr00","0","0","0","0.0","4","1","20.0%","MIN",,,
"23554",":stat_player_game_def_adv","2","23","3","75.0%","0","39","0","105.2","4","8.0","16","13.0","9.8","201911100nyj","201911100nyj_3","Corey Ballentine","B/BallCo00","0","0","0","0.0","2","0","0.0%","NYG",,,
"23555",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270buf","201910270buf_7","Fletcher Cox","C/CoxxFl00","2","0","0","1.5","6","2","25.0%","PHI",,,
"23556",":stat_player_game_def_adv","12","","0","","","","0","","0","","","","","201910270oti","201910270oti_9","Carl Nassib","N/NassCa00","2","1","0","1.0","4","0","0.0%","TAM",,,
"23557",":stat_player_game_def_adv","1","6","1","100.0%","0","6","0","91.7","1","6.0","0","6.0","6.0","201910130sdg","201910130sdg_8","Vince Williams","W/WillVi01","0","0","0","0.0","4","0","0.0%","PIT",,,
"23558",":stat_player_game_def_adv","2","1","2","50.0%","1","13","0","96.9","4","12.5","12","6.5","3.3","201911030rav","201911030rav_4","Devin McCourty","M/McCoDe99","0","0","0","0.0","7","0","0.0%","NWE",,,
"23559",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030mia","201911030mia_12","Folorunso Fatukasi","F/FatuFo00","1","1","0","0.0","1","0","0.0%","NYJ",,,
"23560",":stat_player_game_def_adv","0","5","1","16.7%","0","12","0","39.6","6","12.7","7","12.0","2.0","201911110sfo","201911110sfo_7","Shaquill Griffin","G/GrifSh00","0","0","0","0.0","6","1","14.3%","SEA",,,
"23561",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030sea","201911030sea_10","Beau Allen","A/AlleBe00","1","0","0","0.5","1","0","0.0%","TAM",,,
"23562",":stat_player_game_def_adv","0","15","4","80.0%","0","24","0","86.7","5","4.0","9","6.0","4.8","201911030kan","201911030kan_2","Mackensie Alexander","A/AlexMa01","0","0","0","0.0","2","0","0.0%","MIN",,,
"23563",":stat_player_game_def_adv","1","4","2","66.7%","0","23","0","89.6","3","7.7","19","11.5","7.7","201911100nyj","201911100nyj_4","Antoine Bethea","B/BethAn20","0","0","0","0.0","5","1","16.7%","NYG",,,
"23564",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270buf","201910270buf_8","Vinny Curry","C/CurrVi00","1","1","0","0.0","1","0","0.0%","PHI",,,
"23565",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_12","Branden Jackson","J/JackBr04","1","1","0","0.0","0","0","","SEA",,,
"23566",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","4.0","","","0.0","201910270oti","201910270oti_10","Vita Vea","V/VeaxVi00","1","0","1","0.0","3","0","0.0%","TAM",,,
"23567",":stat_player_game_def_adv","0","11","1","100.0%","0","12","0","116.7","1","11.0","1","12.0","12.0","201911110sfo","201911110sfo_8","Neiko Thorpe","T/ThorNe00","0","0","0","0.0","3","0","0.0%","SEA",,,
"23568",":stat_player_game_def_adv","1","6","2","100.0%","0","10","0","87.5","2","3.0","4","5.0","5.0","201911030rav","201911030rav_5","Patrick Chung","C/ChunPa99","0","0","0","0.0","3","0","0.0%","NWE",,,
"23569",":stat_player_game_def_adv","0","18","1","33.3%","0","18","0","54.9","3","24.7","0","18.0","6.0","201910130sdg","201910130sdg_9","Joe Haden","H/HadeJo99","0","0","0","0.0","2","1","33.3%","PIT",,,
"23570",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030mia","201911030mia_13","Steve McLendon","M/McLeSt00","1","0","1","0.0","2","0","0.0%","NYJ",,,
"23571",":stat_player_game_def_adv","1","21","4","100.0%","0","35","0","103.1","4","5.3","14","8.8","8.8","201911030kan","201911030kan_3","Anthony Harris","H/HarrAn01","0","0","0","0.0","5","2","28.6%","MIN",,,
"23572",":stat_player_game_def_adv","0","14","2","50.0%","0","19","0","63.5","4","5.0","5","9.5","4.8","201911100nyj","201911100nyj_5","Jackrabbit Jenkins","J/JenkJa03","0","0","0","0.0","4","0","0.0%","NYG",,,
"23573",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_13","Quinton Jefferson","J/JeffQu00","1","0","0","0.5","1","1","50.0%","SEA",,,
"23574",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270buf","201910270buf_9","Bruce Hector","H/HectBr00","1","0","1","0.0","0","0","","PHI",,,
"23575",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201910270oti","201910270oti_11","Anthony Nelson","N/NelsAn01","0","0","0","0.0","1","0","0.0%","TAM",,,
"23576",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030sea","201911030sea_11","Ndamukong Suh","S/SuhxNd99","1","0","1","0.0","3","1","25.0%","TAM",,,
"23577",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_10","T.J. Watt","W/WattT.00","5","1","3","0.5","3","0","0.0%","PIT",,,
"23578",":stat_player_game_def_adv","2","0","1","100.0%","0","18","0","118.7","1","0.0","18","18.0","18.0","201911030rav","201911030rav_6","Elandon Roberts","R/RobeEl00","0","0","0","0.0","4","1","20.0%","NWE",,,
"23579",":stat_player_game_def_adv","3","26","5","100.0%","0","38","0","98.3","5","5.6","12","7.6","7.6","201911030mia","201911030mia_14","Eric Rowe","R/RoweEr00","1","1","0","0.0","4","0","0.0%","MIA",,,
"23580",":stat_player_game_def_adv","4","27","4","80.0%","0","25","0","87.5","5","5.8","-2","6.3","5.0","201911030kan","201911030kan_4","Eric Kendricks","K/KendEr00","0","0","0","0.0","6","0","0.0%","MIN",,,
"23581",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270buf","201910270buf_10","Albert Huggins","H/HuggAl01","1","0","1","0.0","1","0","0.0%","PHI",,,
"23582",":stat_player_game_def_adv","6","-3","1","50.0%","0","-2","0","56.2","2","3.5","1","-2.0","-1.0","201911100nyj","201911100nyj_6","Jabrill Peppers","P/PeppJa00","2","1","1","0.0","6","0","0.0%","NYG",,,
"23583",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_14","Poona Ford","F/FordPo00","1","0","1","0.0","1","0","0.0%","SEA",,,
"23584",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","22.0","","","0.0","201910270oti","201910270oti_12","Andrew Adams","A/AdamAn00","0","0","0","0.0","5","1","16.7%","TAM",,,
"23585",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_9","Jadeveon Clowney","C/ClowJa00","10","5","4","1.0","5","0","0.0%","SEA",,,
"23586",":stat_player_game_def_adv","8","","0","0.0%","","","0","39.6","1","4.0","","","0.0","201911030sea","201911030sea_12","Lavonte David","D/DaviLa00","1","0","0","1.0","9","1","10.0%","TAM",,,
"23587",":stat_player_game_def_adv","1","16","1","100.0%","0","18","0","118.7","1","16.0","2","18.0","18.0","201911030rav","201911030rav_7","Terrence Brooks","B/BrooTe00","0","0","0","0.0","2","0","0.0%","NWE",,,
"23588",":stat_player_game_def_adv","0","2","5","83.3%","0","24","1","43.7","6","0.5","22","4.8","4.0","201911030mia","201911030mia_15","Jamal Perry ","W/WiltJo01","0","0","0","0.0","9","1","10.0%","MIA",,,
"23589",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_11","Bud Dupree","D/DuprAl00","3","3","0","0.0","2","0","0.0%","PIT",,,
"23590",":stat_player_game_def_adv","0","26","4","80.0%","0","35","0","95.8","5","6.2","9","8.8","7.0","201911030kan","201911030kan_5","Xavier Rhodes","R/RhodXa00","0","0","0","0.0","4","0","0.0%","MIN",,,
"23591",":stat_player_game_def_adv","1","2","1","100.0%","0","11","0","112.5","1","2.0","9","11.0","11.0","201911100nyj","201911100nyj_7","David Mayo","M/MayoDa00","0","0","0","0.0","5","0","0.0%","NYG",,,
"23592",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","201910270buf","201910270buf_11","Andrew Sendejo","S/SendAn00","0","0","0","0.0","2","0","0.0%","PHI",,,
"23593",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_15","Al Woods","W/WoodAl99","0","0","0","0.0","0","3","100.0%","SEA",,,
"23594",":stat_player_game_def_adv","3","39","6","66.7%","1","50","1","78.2","9","13.6","11","8.3","5.6","201910270oti","201910270oti_13","Logan Ryan","R/RyanLo00","1","0","0","1.0","8","1","11.1%","TEN",,,
"23595",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_10","Jarran Reed","R/ReedJa02","2","0","0","1.5","4","0","0.0%","SEA",,,
"23596",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201911030sea","201911030sea_13","Mike Edwards","E/EdwaMi01","0","0","0","0.0","1","1","50.0%","TAM",,,
"23597",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201911030rav","201911030rav_8","Ja'Whaun Bentley","B/BentJa00","1","1","0","0.0","2","0","0.0%","NWE",,,
"23598",":stat_player_game_def_adv","7","22","4","66.7%","0","36","0","82.6","6","8.5","14","9.0","6.0","201911030mia","201911030mia_16","Jerome Baker","B/BakeJe00","1","1","0","0.0","7","0","0.0%","MIA",,,
"23599",":stat_player_game_def_adv","0","8","2","100.0%","0","13","0","93.7","2","4.0","5","6.5","6.5","201911030kan","201911030kan_6","Mike Hughes","H/HughMi00","0","0","0","0.0","6","1","14.3%","MIN",,,
"23600",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_12","Cameron Heyward","H/HeywCa01","2","2","0","0.0","3","0","0.0%","PIT",,,
"23601",":stat_player_game_def_adv","0","15","1","100.0%","0","18","0","118.7","1","15.0","3","18.0","18.0","201911100nyj","201911100nyj_8","Grant Haley","H/HaleGr00","0","0","0","0.0","2","0","0.0%","NYG",,,
"23602",":stat_player_game_def_adv","0","78","5","71.4%","1","101","0","153.3","7","18.7","23","20.2","14.4","201911240phi","201911240phi_16","Jalen Mills","M/MillJa02","0","0","0","0.0","5","0","0.0%","PHI",,,
"23603",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","201910270buf","201910270buf_12","Kamu Grugier-Hill","G/GrugKa00","0","0","0","0.0","2","1","33.3%","PHI",,,
"23604",":stat_player_game_def_adv","0","82","7","58.3%","0","108","0","88.2","12","13.5","26","15.4","9.0","201911030sea","201911030sea_14","Shaquill Griffin","G/GrifSh00","0","0","0","0.0","9","2","18.2%","SEA",,,
"23605",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030rav","201911030rav_9","John Simon","S/SimoJo01","1","1","0","0.0","1","1","50.0%","NWE",,,
"23606",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_11","Poona Ford","F/FordPo00","1","0","0","0.5","3","1","25.0%","SEA",,,
"23607",":stat_player_game_def_adv","0","76","6","60.0%","1","84","0","120.4","10","12.7","8","14.0","8.4","201910270oti","201910270oti_14","LeShaun Sims","S/SimsLe00","0","0","0","0.0","4","0","0.0%","TEN",,,
"23608",":stat_player_game_def_adv","2","37","4","100.0%","1","50","0","158.3","4","9.3","13","12.5","12.5","201911030mia","201911030mia_17","Chris Lammons","L/LammCh00","0","0","0","0.0","3","0","0.0%","MIA",,,
"23609",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_7","Everson Griffen","G/GrifEv99","3","0","2","1.0","6","0","0.0%","MIN",,,
"23610",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_13","Javon Hargrave","H/HargJa00","1","1","0","0.0","2","0","0.0%","PIT",,,
"23611",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_9","Leonard Williams","W/WillLe02","5","1","4","0.0","3","0","0.0%","NYG",,,
"23612",":stat_player_game_def_adv","2","-10","2","66.7%","0","4","0","70.1","3","-1.0","14","2.0","1.3","201911240phi","201911240phi_17","Kamu Grugier-Hill","G/GrugKa00","1","1","0","0.0","1","1","50.0%","PHI",,,
"23613",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","15.0","","","0.0","201910270buf","201910270buf_13","Duke Riley","R/RileDu00","0","0","0","0.0","1","0","0.0%","PHI",,,
"23614",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_12","Rasheem Green","G/GreeRa01","1","1","0","0.0","2","1","33.3%","SEA",,,
"23615",":stat_player_game_def_adv","0","50","5","62.5%","0","63","0","87.0","8","15.3","13","12.6","7.9","201911030sea","201911030sea_15","Tre Flowers","F/FlowTr01","0","0","0","0.0","6","1","14.3%","SEA",,,
"23616",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030rav","201911030rav_10","Lawrence Guy","G/GuyxLa00","1","0","0","1.0","4","0","0.0%","NWE",,,
"23617",":stat_player_game_def_adv","0","3","3","42.9%","0","22","0","50.9","7","6.6","19","7.3","3.1","201911030mia","201911030mia_18","Nik Needham","N/NeedNi00","1","0","0","1.0","9","0","0.0%","MIA",,,
"23618",":stat_player_game_def_adv","4","1","3","100.0%","0","32","0","111.1","3","0.3","31","10.7","10.7","201910270oti","201910270oti_15","Rashaan Evans","E/EvanRa01","0","0","0","0.0","11","1","8.3%","TEN",,,
"23619",":stat_player_game_def_adv","7","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_10","Markus Golden","G/GoldMa00","2","0","1","1.0","4","0","0.0%","NYG",,,
"23620",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","0.0","","","0.0","201910130sdg","201910130sdg_14","Anthony Chickillo","C/ChicAn00","1","0","0","0.5","3","0","0.0%","PIT",,,
"23621",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_8","Stephen Weatherly","W/WeatSt00","2","0","1","1.0","1","0","0.0%","MIN",,,
"23622",":stat_player_game_def_adv","1","46","2","40.0%","0","48","0","75.4","5","26.8","2","24.0","9.6","201911240phi","201911240phi_18","Ronald Darby","D/DarbRo00","0","0","0","0.0","4","1","20.0%","PHI",,,
"23623",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270buf","201910270buf_14","Rodney McLeod","M/McLeRo00","0","0","0","0.0","4","1","20.0%","PHI",,,
"23624",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_13","Al Woods","W/WoodAl99","1","0","0","1.0","6","0","0.0%","SEA",,,
"23625",":stat_player_game_def_adv","2","34","4","57.1%","0","36","0","71.1","7","14.6","2","9.0","5.1","201911030sea","201911030sea_16","Bradley McDougald","M/McDoBr01","0","0","0","0.0","6","0","0.0%","SEA",,,
"23626",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030rav","201911030rav_11","Byron Cowart","C/CowaBy00","0","0","0","0.0","1","1","50.0%","NWE",,,
"23627",":stat_player_game_def_adv","0","14","3","100.0%","0","36","0","116.7","3","4.7","22","12.0","12.0","201911030mia","201911030mia_19","Ryan Lewis","L/LewiRy01","0","0","0","0.0","3","0","0.0%","MIA",,,
"23628",":stat_player_game_def_adv","5","10","2","66.7%","0","26","0","93.7","3","15.7","16","13.0","8.7","201911240phi","201911240phi_19","Nigel Bradham","B/BradNi00","0","0","0","0.0","9","0","0.0%","PHI",,,
"23629",":stat_player_game_def_adv","6","38","2","66.7%","0","46","0","109.7","3","14.3","8","23.0","15.3","201910270oti","201910270oti_16","Kenny Vaccaro","V/VaccKe00","1","0","1","0.0","7","0","0.0%","TEN",,,
"23630",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_15","Stephon Tuitt","T/TuitSt00","1","0","1","0.0","0","0","","PIT",,,
"23631",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_11","Dalvin Tomlinson","T/TomlDa00","1","0","0","1.0","9","0","0.0%","NYG",,,
"23632",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_9","Danielle Hunter","H/HuntDa01","1","0","0","0.5","3","0","0.0%","MIN",,,
"23633",":stat_player_game_def_adv","1","-11","4","100.0%","0","26","0","93.7","4","-2.8","37","6.5","6.5","201910270buf","201910270buf_15","Matt Milano","M/MilaMa00","0","0","0","0.0","13","0","0.0%","BUF",,,
"23634",":stat_player_game_def_adv","2","17","4","100.0%","0","43","0","111.5","4","4.3","26","10.8","10.8","201911030sea","201911030sea_17","Jamar Taylor","T/TaylJa01","0","0","0","0.0","1","1","50.0%","SEA",,,
"23635",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911110sfo","201911110sfo_14","Quinton Jefferson","J/JeffQu00","0","0","0","0.0","1","1","50.0%","SEA",,,
"23636",":stat_player_game_def_adv","8","","0","0.0%","","","0","39.6","1","1.0","","","0.0","201911030rav","201911030rav_12","Jamie Collins","C/CollJa00","0","0","0","0.0","4","0","0.0%","NWE",,,
"23637",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_12","Oshane Ximines","X/XimiOs00","0","0","0","0.0","3","0","0.0%","NYG",,,
"23638",":stat_player_game_def_adv","4","13","1","33.3%","0","8","0","42.4","3","13.7","-5","8.0","2.7","201911240phi","201911240phi_20","Nathan Gerry","G/GerrNa00","2","0","1","0.5","6","2","25.0%","PHI",,,
"23639",":stat_player_game_def_adv","0","4","1","100.0%","0","10","0","108.3","1","4.0","6","10.0","10.0","201911030mia","201911030mia_20","Christian Wilkins","W/WilkCh00","2","0","1","1.0","5","0","0.0%","MIA",,,
"23640",":stat_player_game_def_adv","5","16","2","28.6%","0","29","0","44.3","7","4.7","13","14.5","4.1","201910270oti","201910270oti_17","Jayon Brown","B/BrowJa06","0","0","0","0.0","8","0","0.0%","TEN",,,
"23641",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910130sdg","201910130sdg_16","Daniel McCullers","M/McCuDa00","1","1","0","0.0","0","0","","PIT",,,
"23642",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_10","Jaleel Johnson","J/JohnJa09","1","0","0","0.5","3","0","0.0%","MIN",,,
"23643",":stat_player_game_def_adv","0","26","3","60.0%","0","26","0","73.7","5","11.0","0","8.7","5.2","201910270buf","201910270buf_16","Tre'Davious White","W/WhitTr01","0","0","0","0.0","5","1","16.7%","BUF",,,
"23644",":stat_player_game_def_adv","1","47","4","66.7%","2","64","0","141.7","6","7.8","17","16.0","10.7","201911030sea","201911030sea_18","Marquise Blair","B/BlaiMa01","0","0","0","0.0","5","1","16.7%","SEA",,,
"23645",":stat_player_game_def_adv","0","","0","0.0%","","","1","0.0","1","19.0","","","0.0","201911110sfo","201911110sfo_15","Quandre Diggs","D/DiggQu00","0","0","0","0.0","2","3","60.0%","SEA",,,
"23646",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201911030rav","201911030rav_13","J.C. Jackson","J/JackJ.00","0","0","0","0.0","1","0","0.0%","NWE",,,
"23647",":stat_player_game_def_adv","6","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_13","Lorenzo Carter","C/CartLo01","0","0","0","0.0","3","0","0.0%","NYG",,,
"23648",":stat_player_game_def_adv","2","33","1","100.0%","1","33","1","118.7","1","33.0","0","33.0","33.0","201911240phi","201911240phi_21","Rodney McLeod","M/McLeRo00","1","0","0","1.0","4","1","20.0%","PHI",,,
"23649",":stat_player_game_def_adv","0","16","1","100.0%","0","18","0","118.7","1","16.0","2","18.0","18.0","201911030mia","201911030mia_21","Bobby McCain","M/McCaBo01","0","0","0","0.0","1","0","0.0%","MIA",,,
"23650",":stat_player_game_def_adv","0","46","1","100.0%","0","46","0","118.7","1","46.0","0","46.0","46.0","201910270oti","201910270oti_18","Kevin Byard","B/ByarKe01","0","0","0","0.0","5","0","0.0%","TEN",,,
"23651",":stat_player_game_def_adv","2","","0","0.0%","","","0","39.6","2","20.0","","","0.0","201911030kan","201911030kan_11","Harrison Smith","S/SmitHa00","1","0","0","1.0","8","2","20.0%","MIN",,,
"23652",":stat_player_game_def_adv","1","-10","3","100.0%","0","18","0","91.7","3","-3.3","28","6.0","6.0","201910130sdg","201910130sdg_17","Roderic Teamer","T/TeamRo00","0","0","0","0.0","5","1","16.7%","LAC",,,
"23653",":stat_player_game_def_adv","2","8","2","100.0%","0","13","0","93.7","2","4.0","5","6.5","6.5","201910270buf","201910270buf_17","Dean Marlowe","M/MarlDe00","0","0","0","0.0","2","0","0.0%","BUF",,,
"23654",":stat_player_game_def_adv","0","33","8","72.7%","0","82","0","93.7","11","8.1","49","10.3","7.5","201911110sfo","201911110sfo_16","Emmanuel Moseley","M/MoseEm00","0","0","0","0.0","10","0","0.0%","SFO",,,
"23655",":stat_player_game_def_adv","8","","0","","","","0","","0","","","","","201911030mia","201911030mia_22","Vince Biegel","B/BiegVi00","4","1","3","0.0","2","0","0.0%","MIA",,,
"23656",":stat_player_game_def_adv","1","0","1","50.0%","0","13","0","70.8","2","4.0","13","13.0","6.5","201911240phi","201911240phi_22","Avonte Maddox","M/MaddAv00","0","0","0","0.0","4","0","0.0%","PHI",,,
"23657",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","201911100nyj","201911100nyj_14","Deone Bucannon","B/BucaDe00","0","0","0","0.0","1","0","0.0%","NYG",,,
"23658",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_12","Linval Joseph","J/JoseLi99","1","0","1","0.0","4","0","0.0%","MIN",,,
"23659",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","6.0","","","0.0","201911030rav","201911030rav_14","Jonathan Jones","J/JoneJo03","0","0","0","0.0","2","0","0.0%","NWE",,,
"23660",":stat_player_game_def_adv","0","14","1","25.0%","0","14","1","2.1","4","16.0","0","14.0","3.5","201910270oti","201910270oti_19","Malcolm Butler","B/ButlMa01","0","0","0","0.0","2","0","0.0%","TEN",,,
"23661",":stat_player_game_def_adv","1","11","2","66.7%","0","15","0","78.5","3","10.0","4","7.5","5.0","201910130sdg","201910130sdg_18","Michael Davis","D/DaviMi03","0","0","0","0.0","5","0","0.0%","LAC",,,
"23662",":stat_player_game_def_adv","13","8","2","100.0%","0","16","0","100.0","2","4.0","8","8.0","8.0","201911030sea","201911030sea_19","Bobby Wagner","W/WagnBo00","1","0","0","1.0","11","1","8.3%","SEA",,,
"23663",":stat_player_game_def_adv","0","13","2","66.7%","0","33","0","103.5","3","3.7","20","16.5","11.0","201910270buf","201910270buf_18","Micah Hyde","H/HydeMi00","0","0","0","0.0","7","1","12.5%","BUF",,,
"23664",":stat_player_game_def_adv","5","0","4","80.0%","0","27","1","49.6","5","2.0","27","6.8","5.4","201911110sfo","201911110sfo_17","Dre Greenlaw","G/GreeDr00","0","0","0","0.0","8","1","11.1%","SFO",,,
"23665",":stat_player_game_def_adv","13","","0","","","","0","","0","","","","","201911240phi","201911240phi_23","Malcolm Jenkins","J/JenkMa99","4","0","1","2.0","6","0","0.0%","PHI",,,
"23666",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","201911030mia","201911030mia_23","Raekwon McMillan","M/McMiRa02","1","0","1","0.0","8","0","0.0%","MIA",,,
"23667",":stat_player_game_def_adv","3","34","8","88.9%","1","63","0","132.9","9","7.8","29","7.9","7.0","201911100nyj","201911100nyj_15","Brandon Copeland","C/CopeBr00","0","0","0","0.0","7","4","36.4%","NYJ",,,
"23668",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030kan","201911030kan_13","Ifeadi Odenigbo","O/OdenIf00","1","0","0","1.0","2","1","33.3%","MIN",,,
"23669",":stat_player_game_def_adv","7","","0","","","","0","","0","","","","","201911030rav","201911030rav_15","Kyle Van Noy","V/VanNKy00","0","0","0","0.0","6","1","14.3%","NWE",,,
"23670",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201910270oti","201910270oti_20","Jurrell Casey","C/CaseJu00","2","1","0","1.0","5","0","0.0%","TEN",,,
"23671",":stat_player_game_def_adv","0","5","1","100.0%","0","5","0","87.5","1","5.0","0","5.0","5.0","201910130sdg","201910130sdg_19","Uchenna Nwosu","N/NwosUc00","2","2","0","0.0","3","1","25.0%","LAC",,,
"23672",":stat_player_game_def_adv","0","31","2","66.7%","0","37","0","109.0","3","11.3","6","18.5","12.3","201910270buf","201910270buf_19","Levi Wallace","W/WallLe00","0","0","0","0.0","4","0","0.0%","BUF",,,
"23673",":stat_player_game_def_adv","4","-7","3","60.0%","0","26","0","73.7","5","-2.2","33","8.7","5.2","201911110sfo","201911110sfo_18","K'Waun Williams","W/WillKW00","2","0","1","0.5","9","1","10.0%","SFO",,,
"23674",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911240phi","201911240phi_24","Brandon Graham","G/GrahBr99","2","0","0","1.5","2","0","0.0%","PHI",,,
"23675",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","201911030mia","201911030mia_24","Charles Harris","H/HarrCh03","1","0","1","0.0","3","0","0.0%","MIA",,,
"23676",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","201911030rav","201911030rav_16","Shilique Calhoun","C/CalhSh00","0","0","0","0.0","1","0","0.0%","NWE",,,
"23677",":stat_player_game_def_adv","5","","0","0.0%","","","0","39.6","1","4.0","","","0.0","201911030kan","201911030kan_14","Anthony Barr","B/BarrAn00","0","0","0","0.0","3","0","0.0%","MIN",,,
"23678",":stat_player_game_def_adv","12","","0","","","","0","","0","","","","","201910270oti","201910270oti_21","Harold Landry","L/LandHa00","1","0","0","1.0","4","1","20.0%","TEN",,,
"23679",":stat_player_game_def_adv","3","14","5","83.3%","0","21","0","81.2","6","3.2","7","4.2","3.5","201911100nyj","201911100nyj_16","James Burgess","B/BurgJa01","1","0","0","0.5","7","1","12.5%","NYJ",,,
