"_id","_labels","game_code","label","player","player_code","rec","rec_adot","rec_air_yds","rec_air_yds_per_rec","rec_broken_tackles","rec_broken_tackles_per_rec","rec_drop_pct","rec_drops","rec_first_down","rec_pass_rating","rec_target_int","rec_td","rec_yac","rec_yac_per_rec","rec_yds","targets","team","_start","_end","_type"
"27995",":stat_player_game_rec_adv","202002020kan","202002020kan_4","Damien Williams","W/WillDa05","4","0.9","-1","-0.3","2","2.0","0.0","0","3","98.4","0","1","30","7.5","29","8","KAN",,,
"28001",":stat_player_game_rec_adv","201909080cle","201909080cle_2","A.J. Brown","B/BrowAJ00","3","13.5","44","14.7","2","1.5","0.0","0","2","116.7","0","0","56","18.7","100","4","TEN",,,
"28002",":stat_player_game_rec_adv","201909080phi","201909080phi_6","Derrius Guice","G/GuicDe00","3","-0.3","-1","-0.3","0","","0.0","0","1","94.4","0","0","21","7.0","20","3","WAS",,,
"28003",":stat_player_game_rec_adv","202001110sfo","202001110sfo_3","Irv Smith Jr.","S/SmitIr01","3","9.3","28","9.3","0","","0.0","0","1","118.7","0","0","11","3.7","39","3","MIN",,,
"28007",":stat_player_game_rec_adv","202002020kan","202002020kan_5","Blake Bell","B/BellBl00","1","7.0","7","7.0","0","","0.0","0","","104.2","0","0","2","2.0","9","1","KAN",,,
"28011",":stat_player_game_rec_adv","201909080phi","201909080phi_7","Kelvin Harmon","H/HarmKe00","2","13.0","26","13.0","0","","0.0","0","2","118.7","0","0","5","2.5","31","2","WAS",,,
"28012",":stat_player_game_rec_adv","202001110sfo","202001110sfo_4","Stefon Diggs","D/DiggSt00","2","17.0","28","14.0","0","","0.0","0","2","122.5","0","1","29","14.5","57","5","MIN",,,
"28015",":stat_player_game_rec_adv","202002020kan","202002020kan_6","Mecole Hardman","H/HardMe00","1","-2.0","-2","-2.0","0","","0.0","0","","79.2","0","0","4","4.0","2","1","KAN",,,
"28020",":stat_player_game_rec_adv","201909080cle","201909080cle_3","Dion Lewis","L/LewiDi00","3","-2.5","-6","-2.0","1","3.0","25.0","1","","77.1","0","0","12","4.0","6","4","TEN",,,
"28022",":stat_player_game_rec_adv","201909080phi","201909080phi_8","Jeremy Sprinkle","S/SpriJe00","1","1.0","1","1.0","0","","0.0","0","1","100.0","0","0","7","7.0","8","1","WAS",,,
"28024",":stat_player_game_rec_adv","202001110sfo","202001110sfo_5","Kyle Rudolph","R/RudoKy00","2","6.3","3","1.5","0","","0.0","0","","70.1","0","0","1","0.5","4","3","MIN",,,
"28026",":stat_player_game_rec_adv","202002020kan","202002020kan_7","Darwin Thompson","T/ThomDa06","0","3.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","KAN",,,
"28027",":stat_player_game_rec_adv","201912220was","201912220was_1","Sterling Shepard","S/ShepSt00","6","11.3","68","11.3","0","","0.0","0","3","158.3","0","1","8","1.3","76","6","NYG",,,
"28030",":stat_player_game_rec_adv","201909080cle","201909080cle_4","Derrick Henry ","H/HenrDe00","1","-3.5","-5","-5.0","0","","0.0","0","1","135.4","0","1","80","80.0","75","2","TEN",,,
"28033",":stat_player_game_rec_adv","201909080phi","201909080phi_9","DeSean Jackson","J/JackDe00","8","15.8","139","17.4","1","8.0","11.1","1","6","158.3","0","2","15","1.9","154","9","PHI",,,
"28034",":stat_player_game_rec_adv","202001110sfo","202001110sfo_6","Ameer Abdullah","A/AbduAm00","1","3.0","3","3.0","0","","0.0","0","","95.8","0","0","4","4.0","7","1","MIN",,,
"28038",":stat_player_game_rec_adv","202002020kan","202002020kan_8","Deebo Samuel","S/SamuDe00","5","8.8","9","1.8","1","5.0","0.0","0","3","26.9","2","0","30","6.0","39","9","SFO",,,
"28039",":stat_player_game_rec_adv","201912220was","201912220was_2","Kaden Smith","S/SmitKa00","6","3.8","21","3.5","0","","0.0","0","2","122.4","0","2","14","2.3","35","8","NYG",,,
"28040",":stat_player_game_rec_adv","201909080cle","201909080cle_5","Adam Humphries","H/HumpAd00","1","5.0","5","5.0","0","","0.0","0","1","87.5","0","0","0","0.0","5","1","TEN",,,
"28043",":stat_player_game_rec_adv","201909080phi","201909080phi_10","Zach Ertz","E/ErtzZa00","5","5.9","33","6.6","0","","0.0","0","3","93.7","0","0","21","4.2","54","7","PHI",,,
"28044",":stat_player_game_rec_adv","202001110sfo","202001110sfo_7","Garrett Bradbury","B/BradGa00","1","-1.0","-1","-1.0","0","","0.0","0","","79.2","0","0","3","3.0","2","1","MIN",,,
"28048",":stat_player_game_rec_adv","201912220was","201912220was_3","Golden Tate","T/TateGo00","6","9.3","68","11.3","0","","9.1","1","5","83.9","0","0","28","4.7","96","11","NYG",,,
"28050",":stat_player_game_rec_adv","202002020kan","202002020kan_9","George Kittle","K/KittGe00","4","2.4","11","2.8","0","","0.0","0","2","71.1","0","0","25","6.3","36","7","SFO",,,
"28051",":stat_player_game_rec_adv","201909080cle","201909080cle_6","Jonnu Smith","S/SmitJo01","1","2.0","2","2.0","0","","0.0","0","0","95.8","0","0","5","5.0","7","1","TEN",,,
"28053",":stat_player_game_rec_adv","201909080phi","201909080phi_11","Alshon Jeffery","J/JeffAl00","5","8.0","39","7.8","0","","0.0","0","4","130.4","0","1","10","2.0","49","7","PHI",,,
"28054",":stat_player_game_rec_adv","202001110sfo","202001110sfo_8","Tyler Conklin","C/ConkTy00","1","-5.0","-5","-5.0","0","","0.0","0","","87.5","0","0","10","10.0","5","1","MIN",,,
"28058",":stat_player_game_rec_adv","201912220was","201912220was_4","Cody Latimer","L/LatiCo00","5","8.1","31","6.2","0","","14.3","1","3","127.4","0","1","13","2.6","44","7","NYG",,,
"28060",":stat_player_game_rec_adv","201909080cle","201909080cle_7","Corey Davis","D/DaviCo03","0","14.0","0","","0","","0.0","0","","39.6","0","0","0","","0","3","TEN",,,
"28061",":stat_player_game_rec_adv","202002020kan","202002020kan_10","Kyle Juszczyk","J/JuszKy00","3","6.3","19","6.3","1","3.0","0.0","0","3","158.3","0","1","20","6.7","39","3","SFO",,,
"28064",":stat_player_game_rec_adv","201909080phi","201909080phi_12","Darren Sproles","S/SproDa00","3","-1.0","-3","-1.0","0","","0.0","0","0","88.9","0","0","19","6.3","16","3","PHI",,,
"28067",":stat_player_game_rec_adv","201912220was","201912220was_5","Saquon Barkley","B/BarkSa00","4","6.0","24","6.0","1","4.0","0.0","0","2","158.3","0","1","66","16.5","90","4","NYG",,,
"28068",":stat_player_game_rec_adv","202001110sfo","202001110sfo_9","Kendrick Bourne","B/BourKe00","3","10.4","37","12.3","0","","20.0","1","3","125.0","0","1","3","1.0","40","5","SFO",,,
"28069",":stat_player_game_rec_adv","202002020kan","202002020kan_11","Emmanuel Sanders","S/SandEm00","3","19.4","36","12.0","0","","0.0","0","2","83.7","0","0","2","0.7","38","5","SFO",,,
"28070",":stat_player_game_rec_adv","201909080cle","201909080cle_8","MyCole Pruitt","P/PruiMy00","0","0.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","TEN",,,
"28075",":stat_player_game_rec_adv","202001110sfo","202001110sfo_10","George Kittle","K/KittGe00","3","5.0","3","1.0","0","","20.0","1","1","65.4","0","0","13","4.3","16","5","SFO",,,
"28076",":stat_player_game_rec_adv","202002020kan","202002020kan_12","Kendrick Bourne","B/BourKe00","2","7.8","24","12.0","0","","0.0","0","2","87.5","0","0","18","9.0","42","4","SFO",,,
"28077",":stat_player_game_rec_adv","201912220was","201912220was_6","Da'Mari Scott","S/ScotDa02","1","-3.0","-3","-3.0","0","","0.0","0","1","112.5","0","0","14","14.0","11","1","NYG",,,
"28078",":stat_player_game_rec_adv","201909080cle","201909080cle_9","Tajae Sharpe","S/SharTa00","0","12.0","0","","0","","0.0","0","","39.6","0","0","0","","0","2","TEN",,,
"28079",":stat_player_game_rec_adv","201909080phi","201909080phi_13","Nelson Agholor","A/AghoNe00","2","15.2","1","0.5","0","","0.0","0","","47.9","0","0","10","5.0","11","5","PHI",,,
"28085",":stat_player_game_rec_adv","202001110sfo","202001110sfo_11","Deebo Samuel","S/SamuDe00","3","10.5","26","8.7","1","3.0","0.0","0","3","33.3","1","0","16","5.3","42","6","SFO",,,
"28088",":stat_player_game_rec_adv","201912220was","201912220was_7","Darius Slayton","S/SlayDa01","0","17.5","0","","0","","0.0","0","","39.6","0","0","0","","0","2","NYG",,,
"28089",":stat_player_game_rec_adv","201909080cle","201909080cle_10","Odell Beckham Jr.","B/BeckOd00","7","10.5","56","8.0","1","7.0","0.0","0","3","44.1","1","0","15","2.1","71","11","CLE",,,
"28090",":stat_player_game_rec_adv","202002020kan","202002020kan_13","Tevin Coleman","C/ColeTe01","1","2.0","2","2.0","0","","0.0","0","0","79.2","0","0","1","1.0","3","1","SFO",,,
"28092",":stat_player_game_rec_adv","201909080phi","201909080phi_14","Dallas Goedert","G/GoedDa00","2","12.3","6","3.0","0","","33.3","1","","79.9","0","0","10","5.0","16","3","PHI",,,
"28095",":stat_player_game_rec_adv","202001110sfo","202001110sfo_12","Emmanuel Sanders","S/SandEm00","2","14.5","29","14.5","0","","0.0","0","2","118.7","0","0","4","2.0","33","2","SFO",,,
"28098",":stat_player_game_rec_adv","201912220was","201912220was_8","Terry McLaurin","M/McLaTe00","7","11.8","65","9.3","0","","0.0","0","3","106.5","0","0","21","3.0","86","9","WAS",,,
"28099",":stat_player_game_rec_adv","202002020kan","202002020kan_14","Raheem Mostert","M/MostRa00","1","-1.0","-1","-1.0","0","","0.0","0","0","79.2","0","0","3","3.0","2","1","SFO",,,
"28101",":stat_player_game_rec_adv","201909080cle","201909080cle_11","Jarvis Landry","L/LandJa00","4","12.7","42","10.5","0","","0.0","0","2","50.0","2","0","25","6.3","67","7","CLE",,,
"28102",":stat_player_game_rec_adv","201909080phi","201909080phi_15","Jordan Howard","H/HowaJo00","2","-0.3","3","1.5","0","","0.0","0","0","72.9","0","0","8","4.0","11","3","PHI",,,
"28109",":stat_player_game_rec_adv","201909080phi","201909080phi_16","Miles Sanders","S/SandMi01","1","-2.5","1","1.0","0","","0.0","0","0","56.2","0","0","1","1.0","2","2","PHI",,,
"28110",":stat_player_game_rec_adv","201912220was","201912220was_9","Steven Sims","S/SimsSt00","6","9.1","44","7.3","0","","0.0","0","4","118.3","0","2","20","3.3","64","10","WAS",,,
"28111",":stat_player_game_rec_adv","202002020kan","202002020kan_15","Jeff Wilson","W/WilsJe01","1","4.0","4","4.0","0","","0.0","0","1","118.7","0","0","16","16.0","20","1","SFO",,,
"28112",":stat_player_game_rec_adv","201909080cle","201909080cle_12","David Njoku","N/NjokDa00","4","6.8","21","5.3","0","","33.3","2","3","122.9","0","1","16","4.0","37","6","CLE",,,
"28117",":stat_player_game_rec_adv","201912290rav","201912290rav_1","Diontae Johnson","J/JohnDi01","4","10.4","23","5.8","0","","0.0","0","2","81.8","0","0","31","7.8","54","7","PIT",,,
"28120",":stat_player_game_rec_adv","201909080cle","201909080cle_13","Nick Chubb","C/ChubNi00","3","1.5","1","0.3","1","3.0","25.0","1","1","77.1","0","0","9","3.0","10","4","CLE",,,
"28122",":stat_player_game_rec_adv","201912220was","201912220was_10","Kelvin Harmon","H/HarmKe00","5","7.0","39","7.8","1","5.0","0.0","0","3","106.9","0","0","19","3.8","58","6","WAS",,,
"28127",":stat_player_game_rec_adv","201912220nyj","201912220nyj_1","Diontae Johnson","J/JohnDi01","8","6.7","58","7.3","1","8.0","11.1","1","4","141.2","0","1","23","2.9","81","9","PIT",,,
"28128",":stat_player_game_rec_adv","201912290rav","201912290rav_2","Vance McDonald ","M/McDoVa00","2","3.5","7","3.5","0","","0.0","0","1","106.2","0","0","12","6.0","19","2","PIT",,,
"28130",":stat_player_game_rec_adv","201909080cle","201909080cle_14","Rashard Higgins","H/HiggRa00","2","16.0","37","18.5","0","","0.0","0","2","109.7","0","0","9","4.5","46","3","CLE",,,
"28131",":stat_player_game_rec_adv","201912220was","201912220was_11","Chris Thompson","T/ThomCh03","4","-0.8","-3","-0.8","0","","0.0","0","2","85.4","0","0","21","5.3","18","4","WAS",,,
"28136",":stat_player_game_rec_adv","201912290rav","201912290rav_3","JuJu Smith-Schuster","S/SmitJu00","2","2.5","-10","-5.0","0","","16.7","1","1","42.4","0","0","16","8.0","6","6","PIT",,,
"28139",":stat_player_game_rec_adv","201912220nyj","201912220nyj_2","James Washington","W/WashJa00","5","16.1","37","7.4","0","","0.0","0","2","75.5","0","0","4","0.8","41","8","PIT",,,
"28142",":stat_player_game_rec_adv","201909080cle","201909080cle_15","D'Ernest Johnson","J/JohnDE04","2","4.0","8","4.0","1","2.0","0.0","0","","114.6","0","0","15","7.5","23","2","CLE",,,
"28143",":stat_player_game_rec_adv","201912220was","201912220was_12","Hale Hentges","H/HentHa00","2","14.0","28","14.0","0","","0.0","0","2","158.3","0","1","0","0.0","28","2","WAS",,,
"28144",":stat_player_game_rec_adv","201912290rav","201912290rav_4","Jaylen Samuels","S/SamuJa00","1","-3.0","0","0.0","0","","50.0","1","1","77.1","0","0","16","16.0","16","2","PIT",,,
"28149",":stat_player_game_rec_adv","201912220nyj","201912220nyj_3","Jaylen Samuels","S/SamuJa00","4","0.8","-8","-2.0","0","","16.7","1","1","40.3","1","0","40","10.0","32","6","PIT",,,
"28152",":stat_player_game_rec_adv","201909080cle","201909080cle_16","Damion Ratley","R/RatlDa00","2","8.0","16","8.0","0","","0.0","0","1","102.1","0","0","1","0.5","17","2","CLE",,,
"28153",":stat_player_game_rec_adv","201912220was","201912220was_13","Adrian Peterson","P/PeteAd01","2","-1.0","-2","-1.0","0","","0.0","0","0","106.2","0","0","21","10.5","19","2","WAS",,,
"28154",":stat_player_game_rec_adv","201912290rav","201912290rav_5","James Washington","W/WashJa00","0","11.3","0","","0","","66.7","2","","39.6","0","0","0","","0","3","PIT",,,
"28156",":stat_player_game_rec_adv","202001050nor","202001050nor_1","Adam Thielen","T/ThieAd00","7","14.9","114","16.3","0","","11.1","1","6","118.7","0","0","15","2.1","129","9","MIN",,,
"28158",":stat_player_game_rec_adv","201912220nyj","201912220nyj_4","Vance McDonald ","M/McDoVa00","3","4.5","4","1.3","0","","16.7","1","","16.7","1","0","5","1.7","9","6","PIT",,,
"28161",":stat_player_game_rec_adv","201909080cle","201909080cle_17","Dontrell Hilliard","H/HillDo00","1","3.5","4","4.0","0","","0.0","0","1","72.9","0","0","10","10.0","14","2","CLE",,,
"28163",":stat_player_game_rec_adv","201912290rav","201912290rav_6","Willie Snead","S/SneaWi00","3","3.4","16","5.3","0","","0.0","0","","30.8","1","0","6","2.0","22","5","BAL",,,
"28164",":stat_player_game_rec_adv","201912220was","201912220was_14","Jeremy Sprinkle","S/SpriJe00","2","6.3","10","5.0","0","","0.0","0","1","77.1","0","0","4","2.0","14","3","WAS",,,
"28166",":stat_player_game_rec_adv","202001050nor","202001050nor_2","Kyle Rudolph","R/RudoKy00","4","6.6","12","3.0","1","4.0","0.0","0","2","107.7","0","1","19","4.8","31","7","MIN",,,
"28167",":stat_player_game_rec_adv","201912220nyj","201912220nyj_5","Deon Cain","C/CainDe00","2","3.0","6","3.0","0","","0.0","0","1","87.5","0","0","4","2.0","10","2","PIT",,,
"28171",":stat_player_game_rec_adv","201909080cle","201909080cle_18","Demetrius Harris","H/HarrDe03","0","6.0","0","","0","","100.0","1","","39.6","0","0","0","","0","1","CLE",,,
"28172",":stat_player_game_rec_adv","201912220was","201912220was_15","Cam Sims","S/SimsCa00","1","14.0","14","14.0","0","","0.0","0","1","118.7","0","0","1","1.0","15","1","WAS",,,
"28173",":stat_player_game_rec_adv","201912290rav","201912290rav_7","Marquise Brown","B/BrowMa04","2","4.0","8","4.0","0","","0.0","0","","97.9","0","0","7","3.5","15","2","BAL",,,
"28175",":stat_player_game_rec_adv","202001050nor","202001050nor_3","Dalvin Cook","C/CookDa01","3","-0.8","3","1.0","0","","0.0","0","1","82.1","0","0","33","11.0","36","5","MIN",,,
"28177",":stat_player_game_rec_adv","201912220nyj","201912220nyj_6","JuJu Smith-Schuster","S/SmitJu00","2","12.0","20","10.0","0","","50.0","2","2","66.7","0","0","2","1.0","22","4","PIT",,,
"28178",":stat_player_game_rec_adv","201912290car","201912290car_1","Tre'Quan Smith","S/SmitTr03","5","4.0","20","4.0","1","5.0","0.0","0","5","152.9","0","1","36","7.2","56","5","NOR",,,
"28180",":stat_player_game_rec_adv","201912220oti","201912220oti_1","Michael Thomas","T/ThomMi05","12","10.0","89","7.4","0","","0.0","0","10","113.8","0","1","47","3.9","136","17","NOR",,,
"28181",":stat_player_game_rec_adv","201912290rav","201912290rav_8","Hayden Hurst","H/HursHa00","2","12.0","24","12.0","0","","0.0","0","2","118.7","0","0","11","5.5","35","2","BAL",,,
"28184",":stat_player_game_rec_adv","202001050nor","202001050nor_4","Stefon Diggs","D/DiggSt00","2","14.3","16","8.0","0","","0.0","0","2","84.0","0","0","3","1.5","19","3","MIN",,,
"28185",":stat_player_game_rec_adv","201912220nyj","201912220nyj_7","Nick Vannett","V/VannNi00","1","5.0","5","5.0","1","1.0","0.0","0","1","118.7","0","0","13","13.0","18","1","PIT",,,
"28188",":stat_player_game_rec_adv","201912220oti","201912220oti_2","Alvin Kamara","K/KamaAl00","6","-1.9","-6","-1.0","0","","14.3","1","2","84.5","0","0","36","6.0","30","7","NOR",,,
"28189",":stat_player_game_rec_adv","201912290car","201912290car_2","Michael Thomas","T/ThomMi05","4","8.4","23","5.8","0","","11.1","1","3","56.2","0","0","14","3.5","37","9","NOR",,,
"28190",":stat_player_game_rec_adv","201912290rav","201912290rav_9","Nick Boyle","B/BoylNi00","1","4.5","6","6.0","0","","0.0","0","","56.2","0","0","0","0.0","6","2","BAL",,,
"28191",":stat_player_game_rec_adv","202001050nor","202001050nor_5","Olabisi Johnson","J/JohnOl00","2","4.3","8","4.0","0","","0.0","0","","81.2","0","0","9","4.5","17","3","MIN",,,
"28195",":stat_player_game_rec_adv","201912220nyj","201912220nyj_8","Le'Veon Bell","B/BellLe00","4","-1.0","-4","-1.0","1","4.0","0.0","0","0","88.5","0","0","25","6.3","21","4","NYJ",,,
"28196",":stat_player_game_rec_adv","201912220oti","201912220oti_3","Jared Cook","C/CookJa02","3","12.0","36","12.0","1","3.0","0.0","0","2","156.2","0","2","48","16.0","84","4","NOR",,,
"28197",":stat_player_game_rec_adv","201912290car","201912290car_3","Josh Hill","H/HillJo02","3","4.4","5","1.7","0","","0.0","0","2","81.2","0","0","30","10.0","35","5","NOR",,,
"28200",":stat_player_game_rec_adv","201912290rav","201912290rav_10","Gus Edwards","E/EdwaGu00","1","-2.0","-2","-2.0","0","","0.0","0","0","79.2","0","0","4","4.0","2","1","BAL",,,
"28201",":stat_player_game_rec_adv","202001050nor","202001050nor_6","Alexander Mattison","M/MattAl01","1","-2.0","-2","-2.0","0","","0.0","0","0","64.6","0","0","12","12.0","10","2","MIN",,,
"28203",":stat_player_game_rec_adv","201912220oti","201912220oti_4","Latavius Murray","M/MurrLa00","2","2.3","5","2.5","0","","0.0","0","0","72.9","0","0","6","3.0","11","3","NOR",,,
"28204",":stat_player_game_rec_adv","201912220nyj","201912220nyj_9","Jamison Crowder","C/CrowJa00","4","12.5","33","8.3","0","","12.5","1","3","75.0","0","0","27","6.8","60","8","NYJ",,,
"28207",":stat_player_game_rec_adv","201912290car","201912290car_4","Jared Cook","C/CookJa02","2","20.5","41","20.5","0","","0.0","0","2","158.3","0","1","3","1.5","44","2","NOR",,,
"28208",":stat_player_game_rec_adv","201912290rav","201912290rav_11","Justice Hill","H/HillJu00","1","-7.0","-6","-6.0","0","","0.0","0","1","64.6","0","0","16","16.0","10","2","BAL",,,
"28209",":stat_player_game_rec_adv","202001050nor","202001050nor_7","Alexander Hollins","H/HollAl00","0","31.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","MIN",,,
"28211",":stat_player_game_rec_adv","201912220oti","201912220oti_5","Taysom Hill","H/HillTa00","2","9.5","19","9.5","0","","0.0","0","1","110.4","0","0","2","1.0","21","2","NOR",,,
"28214",":stat_player_game_rec_adv","201912220nyj","201912220nyj_10","Vyncint Smith","S/SmitVy00","3","15.3","21","7.0","0","","0.0","0","2","97.9","0","0","11","3.7","32","4","NYJ",,,
"28216",":stat_player_game_rec_adv","201912290rav","201912290rav_12","Jaleel Scott","S/ScotJa02","1","13.0","0","0.0","0","","0.0","0","","42.4","0","0","6","6.0","6","3","BAL",,,
"28218",":stat_player_game_rec_adv","201912290car","201912290car_5","Alvin Kamara","K/KamaAl00","2","-0.7","-4","-2.0","0","","33.3","1","1","82.6","0","0","22","11.0","18","3","NOR",,,
"28219",":stat_player_game_rec_adv","202001050nor","202001050nor_8","Tyler Conklin","C/ConkTy00","0","1.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","MIN",,,
"28220",":stat_player_game_rec_adv","201912220oti","201912220oti_6","Krishawn Hogan","H/HogaKr00","1","2.0","2","2.0","0","","0.0","0","","83.3","0","0","2","2.0","4","1","NOR",,,
"28221",":stat_player_game_rec_adv","201912220nyj","201912220nyj_11","Robbie Anderson","A/AndeRo04","2","10.5","28","14.0","0","","25.0","1","1","116.7","0","1","4","2.0","32","4","NYJ",,,
"28224",":stat_player_game_rec_adv","201912290rav","201912290rav_13","Miles Boykin","B/BoykMi00","0","25.5","0","","0","","0.0","0","","39.6","0","0","0","","0","2","BAL",,,
"28228",":stat_player_game_rec_adv","202001050nor","202001050nor_9","Alvin Kamara","K/KamaAl00","8","-0.1","-2","-0.3","2","4.0","0.0","0","0","82.4","0","0","36","4.5","34","9","NOR",,,
"28229",":stat_player_game_rec_adv","201912290car","201912290car_6","Ted Ginn Jr.","G/GinnTe00","1","24.5","9","9.0","0","","0.0","0","1","64.6","0","0","1","1.0","10","2","NOR",,,
"28230",":stat_player_game_rec_adv","201912220oti","201912220oti_7","Tre'Quan Smith","S/SmitTr03","1","6.0","6","6.0","0","","0.0","0","1","70.8","0","0","7","7.0","13","2","NOR",,,
"28231",":stat_player_game_rec_adv","201912220nyj","201912220nyj_12","Ty Montgomery","M/MontTy01","1","1.0","1","1.0","0","","0.0","0","0","79.2","0","0","0","0.0","1","1","NYJ",,,
"28233",":stat_player_game_rec_adv","201912290rav","201912290rav_14","Seth Roberts","R/RobeSe00","0","3.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","BAL",,,
"28235",":stat_player_game_rec_adv","202001050nor","202001050nor_10","Michael Thomas","T/ThomMi05","7","8.8","58","8.3","0","","0.0","0","4","103.1","0","0","12","1.7","70","8","NOR",,,
"28236",":stat_player_game_rec_adv","201912290car","201912290car_7","Taysom Hill","H/HillTa00","1","4.0","4","4.0","0","","0.0","0","1","158.3","0","1","41","41.0","45","1","NOR",,,
"28237",":stat_player_game_rec_adv","201912220oti","201912220oti_8","Deonte Harty","H/HarrDe07","1","-3.0","-3","-3.0","0","","0.0","0","","79.2","0","0","3","3.0","0","1","NOR",,,
"28238",":stat_player_game_rec_adv","201912220nyj","201912220nyj_13","Bilal Powell","P/PoweBi00","1","3.0","1","1.0","0","","50.0","1","","56.2","0","0","4","4.0","5","2","NYJ",,,
"28243",":stat_player_game_rec_adv","202001050nor","202001050nor_11","Jared Cook","C/CookJa02","5","6.6","33","6.6","1","5.0","0.0","0","4","111.7","0","0","21","4.2","54","5","NOR",,,
"28246",":stat_player_game_rec_adv","201912290car","201912290car_8","Latavius Murray","M/MurrLa00","1","-7.0","-7","-7.0","0","","0.0","0","1","118.7","0","0","21","21.0","14","1","NOR",,,
"28247",":stat_player_game_rec_adv","201912220nyj","201912220nyj_14","Trevon Wesco","W/WescTr00","1","-1.0","-1","-1.0","0","","0.0","0","1","118.7","0","0","33","33.0","32","1","NYJ",,,
"28249",":stat_player_game_rec_adv","201912220oti","201912220oti_9","Justin Hardee","H/HardJu01","0","10.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NOR",,,
"28251",":stat_player_game_rec_adv","202001050nor","202001050nor_12","Taysom Hill","H/HillTa00","2","9.0","18","9.0","0","","0.0","0","1","158.3","0","1","7","3.5","25","2","NOR",,,
"28256",":stat_player_game_rec_adv","201912220nyj","201912220nyj_15","Daniel Brown","B/BrowDa04","0","0.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NYJ",,,
"28257",":stat_player_game_rec_adv","201912220oti","201912220oti_10","Ted Ginn Jr.","G/GinnTe00","0","27.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NOR",,,
"28259",":stat_player_game_rec_adv","202001050nor","202001050nor_13","Josh Hill","H/HillJo02","2","1.0","3","1.5","0","","0.0","0","","70.1","0","0","0","0.0","3","3","NOR",,,
"28261",":stat_player_game_rec_adv","201912290car","201912290car_9","Ricky Ortiz","O/OrtiRi00","1","1.0","1","1.0","1","1.0","0.0","0","","100.0","0","0","7","7.0","8","1","NOR",,,
"28265",":stat_player_game_rec_adv","201912220oti","201912220oti_11","Tajae Sharpe","S/SharTa00","5","12.5","34","6.8","0","","0.0","0","4","154.2","0","2","35","7.0","69","6","TEN",,,
"28267",":stat_player_game_rec_adv","202001050nor","202001050nor_14","Deonte Harty","H/HarrDe07","1","50.0","50","50.0","0","","0.0","0","1","118.7","0","0","0","0.0","50","1","NOR",,,
"28269",":stat_player_game_rec_adv","201912290car","201912290car_10","Christian McCaffrey","M/McCaCh01","7","2.0","9","1.3","2","3.5","10.0","1","2","90.4","0","0","63","9.0","72","10","CAR",,,
"28272",":stat_player_game_rec_adv","201912220oti","201912220oti_12","Jonnu Smith","S/SmitJo01","3","4.0","12","4.0","0","","25.0","1","2","156.2","0","1","51","17.0","63","4","TEN",,,
"28274",":stat_player_game_rec_adv","202001050nor","202001050nor_15","Latavius Murray","M/MurrLa00","1","-5.0","-7","-7.0","0","","0.0","0","1","56.2","0","0","11","11.0","4","2","NOR",,,
"28279",":stat_player_game_rec_adv","201912290car","201912290car_11","Brandon Zylstra","Z/ZylsBr00","6","13.5","87","14.5","0","","0.0","0","4","114.6","0","0","9","1.5","96","8","CAR",,,
"28281",":stat_player_game_rec_adv","202001050nor","202001050nor_16","Ted Ginn Jr.","G/GinnTe00","1","32.5","18","18.0","0","","0.0","0","1","41.7","1","0","0","0.0","18","2","NOR",,,
"28282",":stat_player_game_rec_adv","201912220oti","201912220oti_13","Corey Davis","D/DaviCo03","3","13.0","35","11.7","1","3.0","25.0","1","3","106.2","0","0","5","1.7","40","4","TEN",,,
"28287",":stat_player_game_rec_adv","201912290car","201912290car_12","Curtis Samuel","S/SamuCu00","2","17.3","8","4.0","0","","0.0","0","1","57.3","0","0","5","2.5","13","4","CAR",,,
"28290",":stat_player_game_rec_adv","201912220oti","201912220oti_14","MyCole Pruitt","P/PruiMy00","2","2.0","4","2.0","0","","0.0","0","","97.9","0","0","11","5.5","15","2","TEN",,,
"28292",":stat_player_game_rec_adv","202001050nor","202001050nor_17","Tre'Quan Smith","S/SmitTr03","0","26.0","0","","0","","0.0","0","","39.6","0","0","0","","0","1","NOR",,,
"28295",":stat_player_game_rec_adv","201912220oti","201912220oti_15","Kalif Raymond","R/RaymKa00","2","14.0","28","14.0","0","","0.0","0","","118.7","0","0","4","2.0","32","2","TEN",,,
"28302",":stat_player_game_rec_adv","201912290car","201912290car_13","Greg Olsen","O/OlseGr00","2","6.5","5","2.5","0","","0.0","0","","2.8","1","0","7","3.5","12","6","CAR",,,
"28303",":stat_player_game_rec_adv","201912220oti","201912220oti_16","Dion Lewis","L/LewiDi00","1","-1.0","-2","-2.0","0","","0.0","0","1","83.3","0","0","21","21.0","19","2","TEN",,,
"28309",":stat_player_game_rec_adv","201912290car","201912290car_14","Chris Hogan","H/HogaCh00","2","4.3","9","4.5","0","","0.0","0","1","58.3","0","0","5","2.5","14","4","CAR",,,
