"_id","_labels","blitzes","def_air_yds","def_cmp","def_cmp_perc","def_cmp_td","def_cmp_yds","def_int","def_pass_rating","def_targets","def_tgt_yds_per_att","def_yac","def_yds_per_cmp","def_yds_per_target","game_code","label","player","player_code","pressures","qb_hurry","qb_knockdown","sacks","tackles_combined","tackles_missed","tackles_missed_pct","team","year","_start","_end","_type"
"152956",":stat_player_game_def_adv","1","15","2","66.7%","0","18","1","43.1","3","4.3","3","9.0","6.0","202010040mia","202010040mia_3","Ryan Neal","N/NealRy00","0","0","0","0.0","6","0","0.0%","SEA","2020",,,
"152958",":stat_player_game_def_adv","3","40","3","100.0%","0","63","1","79.2","3","13.3","23","21.0","21.0","202010180mia","202010180mia_3","Brian Poole","P/PoolBr01","1","0","1","0.0","6","1","14.3%","NYJ","2020",,,
"152959",":stat_player_game_def_adv","4","5","1","50.0%","0","7","0","58.3","2","5.0","2","7.0","3.5","202011010rav","202011010rav_21","Tyus Bowser","B/BowsTy00","1","0","1","0.0","1","0","0.0%","BAL","2020",,,
"152960",":stat_player_game_def_adv","0","-5","1","100.0%","0","6","0","91.7","1","-5.0","11","6.0","6.0","202011020nyg","202011020nyg_8","Ndamukong Suh","S/SuhxNd99","6","1","4","1.0","2","1","33.3%","TAM","2020",,,
"152962",":stat_player_game_def_adv","1","6","1","100.0%","0","16","0","118.7","1","6.0","10","16.0","16.0","202010110dal","202010110dal_20","Dorance Armstrong Jr.","A/ArmsDo00","1","1","0","0.0","1","1","50.0%","DAL","2020",,,
"152963",":stat_player_game_def_adv","6","29","5","71.4%","0","54","0","93.7","7","5.9","25","10.8","7.7","202011160chi","202011160chi_1","Eric Wilson","W/WilsEr00","2","0","1","0.5","7","1","12.5%","MIN","2020",,,
"152965",":stat_player_game_def_adv","0","15","1","50.0%","0","15","0","75.0","2","7.5","0","15.0","7.5","202011010gnb","202011010gnb_10","Harrison Hand","H/HandHa00","0","0","0","0.0","2","0","0.0%","MIN","2020",,,
"152966",":stat_player_game_def_adv","0","7","2","100.0%","0","38","0","118.7","2","3.5","31","19.0","19.0","202010040mia","202010040mia_4","Cody Barton","B/BartCo00","0","0","0","0.0","3","1","25.0%","SEA","2020",,,
"152967",":stat_player_game_def_adv","0","-1","1","100.0%","1","4","0","122.9","1","-1.0","5","4.0","4.0","202010180mia","202010180mia_4","John Franklin-Myers","F/FranJo02","0","0","0","0.0","1","2","66.7%","NYJ","2020",,,
"152969",":stat_player_game_def_adv","2","5","1","100.0%","0","7","0","95.8","1","5.0","2","7.0","7.0","202011010rav","202011010rav_22","Chris Board","B/BoarCh00","1","0","0","0.5","2","0","0.0%","BAL","2020",,,
"152970",":stat_player_game_def_adv","1","28","1","100.0%","0","30","0","118.7","1","28.0","2","30.0","30.0","202011020nyg","202011020nyg_9","Jordan Whitehead","W/WhitJo03","0","0","0","0.0","7","0","0.0%","TAM","2020",,,
"152971",":stat_player_game_def_adv","0","11","1","100.0%","0","11","0","112.5","1","11.0","0","11.0","11.0","202010110dal","202010110dal_21","Xavier Woods","W/WoodXa00","0","0","0","0.0","5","0","0.0%","DAL","2020",,,
"152973",":stat_player_game_def_adv","1","13","4","66.7%","0","28","0","77.1","6","9.3","15","7.0","4.7","202011160chi","202011160chi_2","Jeff Gladney","G/GladJe00","0","0","0","0.0","4","0","0.0%","MIN","2020",,,
"152975",":stat_player_game_def_adv","2","40","1","50.0%","0","45","0","95.8","2","28.5","5","45.0","22.5","202011010gnb","202011010gnb_11","Anthony Harris","H/HarrAn01","0","0","0","0.0","6","0","0.0%","MIN","2020",,,
"152976",":stat_player_game_def_adv","1","0","1","25.0%","0","7","0","39.6","4","6.3","7","7.0","1.8","202010180mia","202010180mia_5","Blessuan Austin","A/AustBl00","0","0","0","0.0","1","1","50.0%","NYJ","2020",,,
"152977",":stat_player_game_def_adv","2","16","2","50.0%","0","28","0","72.9","4","8.3","12","14.0","7.0","202010040mia","202010040mia_5","Bobby Wagner","W/WagnBo00","0","0","0","0.0","12","1","7.7%","SEA","2020",,,
"152978",":stat_player_game_def_adv","15","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_10","Shaquil Barrett","B/BarrSh00","5","3","2","0.0","3","0","0.0%","TAM","2020",,,
"152980",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202010110dal","202010110dal_22","DeMarcus Lawrence","L/LawrDe00","4","3","0","1.0","3","1","25.0%","DAL","2020",,,
"152981",":stat_player_game_def_adv","2","3","1","100.0%","1","18","0","158.3","1","3.0","15","18.0","18.0","202011010rav","202011010rav_23","L.J. Fort","F/FortL.00","0","0","0","0.0","1","0","0.0%","BAL","2020",,,
"152983",":stat_player_game_def_adv","0","21","3","42.9%","0","21","0","50.3","7","10.6","0","7.0","3.0","202011160chi","202011160chi_3","Chris Jones","J/JoneCh06","0","0","0","0.0","3","0","0.0%","MIN","2020",,,
"152984",":stat_player_game_def_adv","0","-3","1","100.0%","0","5","0","87.5","1","-3.0","8","5.0","5.0","202011010gnb","202011010gnb_12","Jaleel Johnson","J/JohnJa09","0","0","0","0.0","4","0","0.0%","MIN","2020",,,
"152985",":stat_player_game_def_adv","0","3","1","100.0%","1","3","0","118.7","1","3.0","0","3.0","3.0","202010180mia","202010180mia_6","Lamar Jackson","J/JackLa02","0","0","0","0.0","1","0","0.0%","NYJ","2020",,,
"152986",":stat_player_game_def_adv","0","23","2","28.6%","0","29","1","4.8","7","13.3","6","14.5","4.1","202010040mia","202010040mia_6","Shaquill Griffin","G/GrifSh00","0","0","0","0.0","1","0","0.0%","SEA","2020",,,
"152987",":stat_player_game_def_adv","15","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_11","Jason Pierre-Paul","P/PierJa99","2","1","0","1.0","7","1","12.5%","TAM","2020",,,
"152989",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","202010110dal","202010110dal_23","Aldon Smith","S/SmitAl04","2","1","1","0.0","4","1","20.0%","DAL","2020",,,
"152991",":stat_player_game_def_adv","3","","0","","","","0","","0","","","","","202011010rav","202011010rav_24","Jaylon Ferguson","F/FergJa02","2","0","1","1.0","2","0","0.0%","BAL","2020",,,
"152992",":stat_player_game_def_adv","7","7","2","66.7%","0","14","0","77.1","3","2.7","7","7.0","4.7","202011160chi","202011160chi_4","Eric Kendricks","K/KendEr00","0","0","0","0.0","3","1","25.0%","MIN","2020",,,
"152993",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_13","D.J. Wonnum","W/WonnDJ00","4","1","2","1.0","1","0","0.0%","MIN","2020",,,
"152995",":stat_player_game_def_adv","5","","0","","","","0","","0","","","","","202010180mia","202010180mia_7","Tarell Basham","B/BashTa00","1","0","0","1.0","3","0","0.0%","NYJ","2020",,,
"152996",":stat_player_game_def_adv","0","4","1","100.0%","0","4","0","83.3","1","4.0","0","4.0","4.0","202010040mia","202010040mia_7","Benson Mayowa","M/MayoBe00","2","1","1","0.0","3","0","0.0%","SEA","2020",,,
"152997",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_12","William Gholston","G/GholWi00","1","1","0","0.0","3","0","0.0%","TAM","2020",,,
"152999",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110dal","202010110dal_24","Everson Griffen","G/GrifEv99","2","0","1","0.5","1","3","75.0%","DAL","2020",,,
"153000",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010rav","202011010rav_25","DeShon Elliott","E/ElliDe02","2","0","1","0.5","7","0","0.0%","BAL","2020",,,
"153001",":stat_player_game_def_adv","1","-3","1","100.0%","0","7","0","95.8","1","-3.0","10","7.0","7.0","202011160chi","202011160chi_5","Troy Dye","D/DyexTr00","1","0","1","0.0","3","1","25.0%","MIN","2020",,,
"153004",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_14","Jalyn Holmes","H/HolmJa01","2","2","0","0.0","4","0","0.0%","MIN","2020",,,
"153005",":stat_player_game_def_adv","1","16","1","25.0%","0","16","0","43.7","4","12.8","0","16.0","4.0","202010040mia","202010040mia_8","Ugo Amadi","A/AmadUg00","0","0","0","0.0","3","0","0.0%","SEA","2020",,,
"153006",":stat_player_game_def_adv","4","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_13","Anthony Nelson","N/NelsAn01","1","0","1","0.0","0","0","","TAM","2020",,,
"153007",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010180mia","202010180mia_8","Bryce Huff","H/HuffBr00","1","0","0","1.0","1","0","0.0%","NYJ","2020",,,
"153008",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110dal","202010110dal_25","Neville Gallimore","G/GallNe00","2","1","1","0.0","1","0","0.0%","DAL","2020",,,
"153010",":stat_player_game_def_adv","6","","0","","","","0","","0","","","","","202011010rav","202011010rav_26","Pernell McPhee","M/McPhPe00","1","0","1","0.0","1","1","50.0%","BAL","2020",,,
"153011",":stat_player_game_def_adv","0","-2","1","25.0%","0","0","0","39.6","4","9.8","2","0.0","0.0","202011160chi","202011160chi_6","Anthony Harris","H/HarrAn01","0","0","0","0.0","5","0","0.0%","MIN","2020",,,
"153013",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_15","Hercules Mata'afa","M/MataHe00","1","1","0","0.0","2","0","0.0%","MIN","2020",,,
"153014",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_9","Damontre Moore","M/MoorDa01","2","0","2","0.0","0","0","","SEA","2020",,,
"153015",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_14","Pat O'Connor","O/OConPa00","0","0","0","0.0","1","1","50.0%","TAM","2020",,,
"153016",":stat_player_game_def_adv","3","","0","0.0%","","","0","39.6","1","19.0","","","0.0","202010180mia","202010180mia_9","Bradley McDougald","M/McDoBr01","0","0","0","0.0","2","1","33.3%","NYJ","2020",,,
"153017",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110dal","202010110dal_26","Trysten Hill","H/HillTr00","1","0","1","0.0","1","0","0.0%","DAL","2020",,,
"153019",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010rav","202011010rav_27","Yannick Ngakoue","N/NgakYa00","0","0","0","0.0","1","1","50.0%","BAL","2020",,,
"153020",":stat_player_game_def_adv","0","49","6","75.0%","0","59","0","95.3","8","10.6","10","9.8","7.4","202010250oti","202010250oti_1","Joe Haden","H/HadeJo99","0","0","0","0.0","7","0","0.0%","PIT","2020",,,
"153021",":stat_player_game_def_adv","9","","0","","","","0","","0","","","","","202011160chi","202011160chi_7","Hercules Mata'afa","M/MataHe00","3","0","2","0.5","3","1","25.0%","MIN","2020",,,
"153022",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_16","Ifeadi Odenigbo","O/OdenIf00","0","0","0","0.0","4","1","20.0%","MIN","2020",,,
"153023",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_10","Poona Ford","F/FordPo00","1","0","1","0.0","1","0","0.0%","SEA","2020",,,
"153024",":stat_player_game_def_adv","3","27","7","100.0%","0","60","0","102.4","7","3.9","33","8.6","8.6","202011020nyg","202011020nyg_15","Blake Martinez","M/MartBl01","0","0","0","0.0","9","1","10.0%","NYG","2020",,,
"153026",":stat_player_game_def_adv","0","","0","0.0%","","","1","0.0","1","47.0","","","0.0","202010180mia","202010180mia_10","Marcus Maye","M/MayeMa00","0","0","0","0.0","2","0","0.0%","NYJ","2020",,,
"153027",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202010110dal","202010110dal_27","Bradlee Anae","A/AnaeBr00","1","0","1","0.0","0","0","","DAL","2020",,,
"153028",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011160chi","202011160chi_8","D.J. Wonnum","W/WonnDJ00","3","0","2","1.0","2","0","0.0%","MIN","2020",,,
"153029",":stat_player_game_def_adv","0","33","5","71.4%","1","126","0","153.3","7","10.6","93","25.2","18.0","202010250oti","202010250oti_2","Steven Nelson","N/NelsSt01","0","0","0","0.0","4","0","0.0%","PIT","2020",,,
"153030",":stat_player_game_def_adv","0","11","3","75.0%","0","25","0","90.6","4","4.0","14","8.3","6.3","202011010gnb","202011010gnb_17","Jaire Alexander","A/AlexJa00","0","0","0","0.0","5","0","0.0%","GNB","2020",,,
"153032",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_11","Anthony Rush","R/RushAn00","1","0","0","0.5","2","0","0.0%","SEA","2020",,,
"153033",":stat_player_game_def_adv","0","40","5","62.5%","1","46","0","117.7","8","11.3","6","9.2","5.8","202011020nyg","202011020nyg_16","Isaac Yiadom","Y/YiadIs00","0","0","0","0.0","8","0","0.0%","NYG","2020",,,
"153034",":stat_player_game_def_adv","4","","0","0.0%","","","0","39.6","2","9.5","","","0.0","202010180mia","202010180mia_11","Neville Hewitt","H/HewiNe00","0","0","0","0.0","7","1","12.5%","NYJ","2020",,,
"153035",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011160chi","202011160chi_9","Ifeadi Odenigbo","O/OdenIf00","2","0","2","0.0","1","0","0.0%","MIN","2020",,,
"153036",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","10.0","","","0.0","202010110dal","202010110dal_28","Steven Parker","P/ParkSt00","0","0","0","0.0","2","0","0.0%","DAL","2020",,,
"153038",":stat_player_game_def_adv","0","26","5","71.4%","1","30","0","119.0","7","5.7","4","6.0","4.3","202010250oti","202010250oti_3","Cameron Sutton","S/SuttCa00","0","0","0","0.0","4","0","0.0%","PIT","2020",,,
"153039",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_12","L.J. Collier","C/CollLJ00","1","1","0","0.0","1","0","0.0%","SEA","2020",,,
"153040",":stat_player_game_def_adv","0","6","2","100.0%","0","21","0","110.4","2","3.0","15","10.5","10.5","202011010gnb","202011010gnb_18","Josh Jackson","J/JackJo01","0","0","0","0.0","5","1","16.7%","GNB","2020",,,
"153041",":stat_player_game_def_adv","0","44","5","83.3%","1","61","0","148.6","6","13.7","17","12.2","10.2","202011020nyg","202011020nyg_17","James Bradberry","B/BradJa00","0","0","0","0.0","3","1","25.0%","NYG","2020",,,
"153042",":stat_player_game_def_adv","2","","0","","","","0","","0","","","","","202010180mia","202010180mia_12","Jordan Jenkins","J/JenkJo01","0","0","0","0.0","1","0","0.0%","NYJ","2020",,,
"153043",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010110dal","202010110dal_29","Donovan Wilson","W/WilsDo01","0","0","0","0.0","2","1","33.3%","DAL","2020",,,
"153044",":stat_player_game_def_adv","2","","0","0.0%","","","1","0.0","1","21.0","","","0.0","202011160chi","202011160chi_10","Harrison Smith","S/SmitHa00","1","0","1","0.0","0","0","","MIN","2020",,,
"153045",":stat_player_game_def_adv","0","24","8","100.0%","0","45","0","90.1","8","3.0","21","5.6","5.6","202010040ram","202010040ram_1","Blake Martinez","M/MartBl01","0","0","0","0.0","13","1","7.1%","NYG","2020",,,
"153046",":stat_player_game_def_adv","3","-2","1","100.0%","0","-2","0","79.2","1","-2.0","0","-2.0","-2.0","202010250oti","202010250oti_4","Vince Williams","W/WillVi01","1","0","0","1.0","10","0","0.0%","PIT","2020",,,
"153047",":stat_player_game_def_adv","0","7","1","100.0%","0","16","0","118.7","1","7.0","9","16.0","16.0","202011010gnb","202011010gnb_19","Darnell Savage Jr.","S/SavaDa00","0","0","0","0.0","4","3","42.9%","GNB","2020",,,
"153048",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_13","Bryan Mone","M/MoneBr00","1","0","0","0.5","2","0","0.0%","SEA","2020",,,
"153049",":stat_player_game_def_adv","2","32","5","50.0%","0","49","0","64.2","10","9.8","17","9.8","4.9","202011020nyg","202011020nyg_18","Jabrill Peppers","P/PeppJa00","0","0","0","0.0","10","0","0.0%","NYG","2020",,,
"153050",":stat_player_game_def_adv","0","-2","3","100.0%","0","7","0","79.2","3","-0.7","9","2.3","2.3","202010040ram","202010040ram_2","James Bradberry","B/BradJa00","0","0","0","0.0","4","0","0.0%","NYG","2020",,,
"153051",":stat_player_game_def_adv","3","28","6","85.7%","0","56","0","100.0","7","5.0","28","9.3","8.0","202010180mia","202010180mia_13","Nik Needham","N/NeedNi00","0","0","0","0.0","7","0","0.0%","MIA","2020",,,
"153052",":stat_player_game_def_adv","0","42","6","66.7%","0","102","0","104.9","9","7.0","60","17.0","11.3","202011160chi","202011160chi_11","Jaylon Johnson","J/JohnJa13","0","0","0","0.0","5","1","16.7%","CHI","2020",,,
"153053",":stat_player_game_def_adv","1","6","1","50.0%","0","7","0","58.3","2","12.0","1","7.0","3.5","202010250oti","202010250oti_5","Alex Highsmith","H/HighAl02","0","0","0","0.0","4","0","0.0%","PIT","2020",,,
"153054",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010040mia","202010040mia_14","Jarran Reed","R/ReedJa02","1","1","0","0.0","3","0","0.0%","SEA","2020",,,
"153055",":stat_player_game_def_adv","3","-4","1","100.0%","1","50","0","158.3","1","-4.0","54","50.0","50.0","202011010gnb","202011010gnb_20","Krys Barnes","B/BarnKr00","0","0","0","0.0","4","3","42.9%","GNB","2020",,,
"153056",":stat_player_game_def_adv","2","10","3","100.0%","0","26","0","102.8","3","3.3","16","8.7","8.7","202011020nyg","202011020nyg_19","Darnay Holmes","H/HolmDa01","0","0","0","0.0","4","0","0.0%","NYG","2020",,,
"153057",":stat_player_game_def_adv","0","-2","2","100.0%","0","24","0","116.7","2","-1.0","26","12.0","12.0","202010040ram","202010040ram_3","Devante Downs","D/DownDe00","0","0","0","0.0","4","1","20.0%","NYG","2020",,,
"153058",":stat_player_game_def_adv","0","23","4","44.4%","0","45","0","60.0","9","16.0","22","11.3","5.0","202010180mia","202010180mia_14","Byron Jones","J/JoneBy00","0","0","0","0.0","1","1","50.0%","MIA","2020",,,
"153059",":stat_player_game_def_adv","2","23","5","83.3%","0","42","0","95.8","6","4.5","19","8.4","7.0","202011160chi","202011160chi_12","Danny Trevathan","T/TrevDa00","0","0","0","0.0","8","1","11.1%","CHI","2020",,,
"153060",":stat_player_game_def_adv","4","1","1","100.0%","0","12","0","116.7","1","1.0","11","12.0","12.0","202011010gnb","202011010gnb_21","Preston Smith","S/SmitPr00","0","0","0","0.0","3","0","0.0%","GNB","2020",,,
"153061",":stat_player_game_def_adv","6","","0","0.0%","","","0","39.6","1","7.0","","","0.0","202010250oti","202010250oti_6","T.J. Watt","W/WattT.00","3","1","1","1.0","5","0","0.0%","PIT","2020",,,
"153062",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","1","6.0","","","0.0","202010040mia","202010040mia_15","Shaquem Griffin","G/GrifSh01","0","0","0","0.0","2","0","0.0%","SEA","2020",,,
"153063",":stat_player_game_def_adv","2","11","1","100.0%","0","16","0","118.7","1","11.0","5","16.0","16.0","202011020nyg","202011020nyg_20","David Mayo","M/MayoDa00","0","0","0","0.0","3","0","0.0%","NYG","2020",,,
"153064",":stat_player_game_def_adv","0","33","2","40.0%","0","33","0","62.9","5","14.8","0","16.5","6.6","202010040ram","202010040ram_4","Ryan Lewis","L/LewiRy01","0","0","0","0.0","3","0","0.0%","NYG","2020",,,
"153065",":stat_player_game_def_adv","13","2","3","75.0%","0","19","0","84.4","4","1.3","17","6.3","4.8","202010180mia","202010180mia_15","Jerome Baker","B/BakeJe00","0","0","0","0.0","6","2","25.0%","MIA","2020",,,
"153066",":stat_player_game_def_adv","2","1","4","80.0%","0","19","0","82.5","5","2.4","18","4.8","3.8","202011160chi","202011160chi_13","Roquan Smith","S/SmitRo07","1","0","0","1.0","14","1","6.7%","CHI","2020",,,
"153067",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250oti","202010250oti_7","Stephon Tuitt","T/TuitSt00","2","0","2","0.0","1","0","0.0%","PIT","2020",,,
"153068",":stat_player_game_def_adv","0","5","1","100.0%","0","16","0","118.7","1","5.0","11","16.0","16.0","202011010gnb","202011010gnb_22","Chandon Sullivan","S/SullCh00","0","0","0","0.0","1","0","0.0%","GNB","2020",,,
"153069",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","1","3.0","","","0.0","202010040mia","202010040mia_16","Quandre Diggs","D/DiggQu00","0","0","0","0.0","4","1","20.0%","SEA","2020",,,
"153070",":stat_player_game_def_adv","2","20","1","100.0%","0","20","0","118.7","1","20.0","0","20.0","20.0","202011020nyg","202011020nyg_21","Logan Ryan","R/RyanLo00","0","0","0","0.0","3","1","25.0%","NYG","2020",,,
"153071",":stat_player_game_def_adv","0","7","2","40.0%","0","15","0","47.9","5","10.8","8","7.5","3.0","202010040ram","202010040ram_5","Logan Ryan","R/RyanLo00","0","0","0","0.0","4","0","0.0%","NYG","2020",,,
"153072",":stat_player_game_def_adv","2","11","2","66.7%","0","16","0","79.9","3","4.3","5","8.0","5.3","202010180mia","202010180mia_16","Elandon Roberts","R/RobeEl00","1","0","1","0.0","3","2","40.0%","MIA","2020",,,
"153073",":stat_player_game_def_adv","0","42","4","100.0%","2","55","0","158.3","4","10.5","13","13.8","13.8","202011160chi","202011160chi_14","Buster Skrine","S/SkriBu00","0","0","0","0.0","3","1","25.0%","CHI","2020",,,
"153074",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250oti","202010250oti_8","Cameron Heyward","H/HeywCa01","1","0","1","0.0","2","0","0.0%","PIT","2020",,,
"153075",":stat_player_game_def_adv","3","6","1","50.0%","0","8","0","60.4","2","8.5","2","8.0","4.0","202010040ram","202010040ram_6","Tae Crowder","C/CrowTa00","1","0","1","0.0","2","0","0.0%","NYG","2020",,,
"153076",":stat_player_game_def_adv","0","68","6","85.7%","0","119","1","79.2","7","10.6","51","19.8","17.0","202010040mia","202010040mia_17","Xavien Howard","H/HowaXa00","0","0","0","0.0","3","1","25.0%","MIA","2020",,,
"153077",":stat_player_game_def_adv","1","7","1","100.0%","0","7","0","95.8","1","7.0","0","7.0","7.0","202011010gnb","202011010gnb_23","Adrian Amos","A/AmosAd00","0","0","0","0.0","7","2","22.2%","GNB","2020",,,
"153078",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_22","Dalvin Tomlinson","T/TomlDa00","2","1","1","0.0","3","0","0.0%","NYG","2020",,,
"153079",":stat_player_game_def_adv","7","1","1","50.0%","0","6","0","56.2","2","4.0","5","6.0","3.0","202010180mia","202010180mia_17","Bobby McCain","M/McCaBo01","1","0","1","0.0","4","0","0.0%","MIA","2020",,,
"153080",":stat_player_game_def_adv","0","12","2","66.7%","0","29","0","97.9","3","17.3","17","14.5","9.7","202011160chi","202011160chi_15","Eddie Jackson","J/JackEd01","0","0","0","0.0","7","3","30.0%","CHI","2020",,,
"153081",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250oti","202010250oti_9","Tyson Alualu","A/AluaTy99","1","1","0","0.0","2","0","0.0%","PIT","2020",,,
"153082",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_24","Dean Lowry","L/LowrDe00","1","0","0","1.0","3","0","0.0%","GNB","2020",,,
"153083",":stat_player_game_def_adv","5","4","1","100.0%","0","4","0","83.3","1","4.0","0","4.0","4.0","202010040ram","202010040ram_7","Darnay Holmes","H/HolmDa01","1","1","0","0.0","1","0","0.0%","NYG","2020",,,
"153084",":stat_player_game_def_adv","0","29","5","62.5%","0","37","0","73.4","8","9.4","8","7.4","4.6","202010040mia","202010040mia_18","Eric Rowe","R/RoweEr00","0","0","0","0.0","6","0","0.0%","MIA","2020",,,
"153085",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_23","Leonard Williams","W/WillLe02","2","0","1","1.0","4","0","0.0%","NYG","2020",,,
"153086",":stat_player_game_def_adv","3","0","1","100.0%","0","21","0","118.7","1","0.0","21","21.0","21.0","202011160chi","202011160chi_16","Barkevious Mingo","M/MingBa00","1","0","1","0.0","3","1","25.0%","CHI","2020",,,
"153087",":stat_player_game_def_adv","6","0","1","33.3%","0","1","0","42.4","3","9.0","1","1.0","0.3","202010180mia","202010180mia_18","Eric Rowe","R/RoweEr00","0","0","0","0.0","9","0","0.0%","MIA","2020",,,
"153088",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202010250oti","202010250oti_10","Chris Wormley","W/WormCh00","1","0","1","0.0","0","0","","PIT","2020",,,
"153089",":stat_player_game_def_adv","5","","0","0.0%","","","0","39.6","1","-4.0","","","0.0","202011010gnb","202011010gnb_25","Kamal Martin","M/MartKa01","1","1","0","0.0","3","0","0.0%","GNB","2020",,,
"153090",":stat_player_game_def_adv","0","4","1","50.0%","0","7","0","58.3","2","9.5","3","7.0","3.5","202010040ram","202010040ram_8","Isaac Yiadom","Y/YiadIs00","0","0","0","0.0","2","0","0.0%","NYG","2020",,,
"153091",":stat_player_game_def_adv","3","8","3","100.0%","0","21","0","95.8","3","2.7","13","7.0","7.0","202010040mia","202010040mia_19","Jerome Baker","B/BakeJe00","0","0","0","0.0","2","1","33.3%","MIA","2020",,,
"153092",":stat_player_game_def_adv","5","2","1","100.0%","0","2","1","39.6","1","2.0","0","2.0","2.0","202011160chi","202011160chi_17","Khalil Mack","M/MackKh00","0","0","0","0.0","3","0","0.0%","CHI","2020",,,
"153093",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_24","Carter Coughlin","C/CougCa00","1","0","0","1.0","1","0","0.0%","NYG","2020",,,
"153094",":stat_player_game_def_adv","3","7","1","100.0%","0","18","0","118.7","1","7.0","11","18.0","18.0","202010180mia","202010180mia_19","Andrew Van Ginkel","V/VanGAn00","0","0","0","0.0","2","1","33.3%","MIA","2020",,,
"153095",":stat_player_game_def_adv","1","","0","0.0%","","","0","39.6","2","18.0","","","0.0","202010250oti","202010250oti_11","Minkah Fitzpatrick","F/FitzMi00","0","0","0","0.0","5","2","28.6%","PIT","2020",,,
"153096",":stat_player_game_def_adv","0","1","1","100.0%","0","5","0","87.5","1","1.0","4","5.0","5.0","202010040ram","202010040ram_9","Leonard Williams","W/WillLe02","0","0","0","0.0","5","0","0.0%","NYG","2020",,,
"153097",":stat_player_game_def_adv","1","9","1","100.0%","0","8","0","100.0","1","9.0","-1","8.0","8.0","202011160chi","202011160chi_18","Tashaun Gipson","G/GipsTa00","0","0","0","0.0","3","0","0.0%","CHI","2020",,,
"153098",":stat_player_game_def_adv","0","76","3","60.0%","1","104","0","143.7","5","22.4","28","34.7","20.8","202010040mia","202010040mia_20","Noah Igbinoghene","I/IgbiNo00","0","0","0","0.0","1","0","0.0%","MIA","2020",,,
"153099",":stat_player_game_def_adv","0","","0","","","","0","","0","","","","","202011010gnb","202011010gnb_26","Kenny Clark","C/ClarKe01","0","0","0","0.0","4","1","20.0%","GNB","2020",,,
"153100",":stat_player_game_def_adv","1","","0","","","","0","","0","","","","","202011020nyg","202011020nyg_25","Cam Brown","B/BrowCa01","1","1","0","0.0","1","0","0.0%","NYG","2020",,,
"153101",":stat_player_game_def_adv","4","0","1","50.0%","0","7","0","58.3","2","1.5","7","7.0","3.5","202010180mia","202010180mia_20","Brandon Jones","J/JoneBr06","0","0","0","0.0","3","0","0.0%","MIA","2020",,,
"153102",":stat_player_game_def_adv","0","","0","0.0%","","","0","39.6","2","7.0","","","0.0","202010250oti","202010250oti_12","Terrell Edmunds","E/EdmuTe00","0","0","0","0.0","2","0","0.0%","PIT","2020",,,
